_trade_data_id,address,area,build-year,floor,Y,X,main-num,name,price,sub-num,day,trade-type,year-and-month
250396,울산광역시 북구 동해안로 1502,59.94,1993,10,35.6199227,129.4385291,3,벽산블루밍,14000,0,25,중개거래,202211
250355,울산광역시 북구 강동산하5로 25,62.33,2017,13,35.63504,129.4370226,977,블루마시티효성해링턴플레이스2단지,23000,1,9,중개거래,202211
250360,울산광역시 북구 강동산하5로 52,84.961,2017,12,35.6378429,129.4367826,968,힐스테이트강동,34000,2,12,중개거래,202211
250356,울산광역시 북구 강동산하2로 43,84.9955,2015,22,35.6244348,129.4351095,1,울산블루마시티2차푸르지오,30000,1,8,직거래,202211
250357,울산광역시 북구 강동산하5로 66,59.9853,2014,4,35.6382893,129.4351095,968,울산블루마시티푸르지오,20300,1,22,중개거래,202211
250358,울산광역시 북구 강동산하5로 66,59.96,2014,10,35.6382893,129.4351095,968,울산블루마시티푸르지오,22000,1,25,중개거래,202211
250359,울산광역시 북구 강동산하5로 66,59.9833,2014,17,35.6382893,129.4319645,968,울산블루마시티푸르지오,22000,1,26,직거래,202211
250291,울산광역시 동구 방어진순환도로 995,59.78,1992,7,35.5286946,129.4319645,257,현대패밀리서부,13000,4,8,중개거래,202211
250292,울산광역시 동구 방어진순환도로 995,49.79,1992,5,35.5286946,129.4319645,257,현대패밀리서부,8500,4,15,직거래,202211
250293,울산광역시 동구 방어진순환도로 995,49.79,1992,9,35.5286946,129.4319645,257,현대패밀리서부,11750,4,19,중개거래,202211
250294,울산광역시 동구 방어진순환도로 995,49.79,1992,4,35.5286946,129.4319645,257,현대패밀리서부,8950,4,21,중개거래,202211
250295,울산광역시 동구 방어진순환도로 995,49.79,1992,13,35.5286946,129.4319645,257,현대패밀리서부,10000,4,21,직거래,202211
250296,울산광역시 동구 방어진순환도로 995,49.79,1992,8,35.5286946,129.4319583,257,현대패밀리서부,11350,4,23,중개거래,202211
250297,울산광역시 동구 방어진순환도로 999,59.98,1995,17,35.5308307,129.4311173,257,현대패밀리서부2,13000,30,22,직거래,202211
250272,울산광역시 동구 등대4길 26,74.54,2014,13,35.4884168,129.4307481,59,대왕암엘크루,27700,1,17,중개거래,202211
250286,울산광역시 동구 방어진순환도로 1045,71.115,1993,2,35.5340807,129.4307481,284,한아름현대,12250,1,1,중개거래,202211
250287,울산광역시 동구 방어진순환도로 1045,59.205,1993,1,35.5340807,129.4306304,284,한아름현대,8900,1,29,중개거래,202211
250269,울산광역시 동구 안산로 50,49.85,1993,6,35.542356,129.4306304,150,현대패밀리동부,11300,0,1,중개거래,202211
250270,울산광역시 동구 안산로 50,49.85,1993,4,35.542356,129.4306304,150,현대패밀리동부,9500,0,14,직거래,202211
250271,울산광역시 동구 안산로 50,49.85,1993,2,35.542356,129.4289039,150,현대패밀리동부,9000,0,25,중개거래,202211
250288,울산광역시 동구 명덕로 30,59.78,1992,11,35.5233502,129.4289039,238,현대패밀리명덕,15800,29,4,중개거래,202211
250289,울산광역시 동구 명덕로 30,59.78,1992,10,35.5233502,129.4279307,238,현대패밀리명덕,14000,29,8,중개거래,202211
250311,울산광역시 동구 해수욕장1길 22,84.428,2012,7,35.4951692,129.4279034,645,베스트빌리지Ⅵ,25800,3,15,중개거래,202211
250304,울산광역시 동구 진성10길 77,53.5,1983,4,35.5085718,129.4277418,665,전하국민,6000,0,16,직거래,202211
250284,울산광역시 동구 방어진순환도로 1099,84.57,1993,7,35.538037,129.4275538,290,신광그린파크,13700,6,19,중개거래,202211
250279,울산광역시 동구 동진로 22,73.0825,2004,2,35.4863229,129.4265089,128,한샘,14000,4,10,직거래,202211
250273,울산광역시 동구 꽃바위로 370,81.26,1996,11,35.4895529,129.4261585,73,삼동크로바,14500,32,10,중개거래,202211
250282,울산광역시 동구 봉수로 450,84.85,2005,17,35.5252123,129.4261585,248,서부성원상떼빌,32500,24,10,중개거래,202211
250283,울산광역시 동구 봉수로 450,59.92,2005,6,35.5252123,129.4259857,248,서부성원상떼빌,21000,24,14,중개거래,202211
250267,울산광역시 동구 옥류로 92,81.79,1993,12,35.546593,129.4259857,421,벽산유토피아,16300,0,9,중개거래,202211
250268,울산광역시 동구 옥류로 92,63.3,1993,3,35.546593,129.4258348,421,벽산유토피아,10000,0,23,중개거래,202211
250290,울산광역시 동구 명덕로 70,59.98,1995,7,35.523738,129.4258091,238,현대패밀리명덕2,13000,27,24,중개거래,202211
250307,울산광역시 동구 녹수12길 30,75.18,1987,3,35.5141846,129.4251971,301,현대3,20000,5,23,직거래,202211
250300,울산광역시 동구 바드래길 110,83.7657,2004,3,35.5169768,129.4247212,301,대경넥스빌,27400,28,4,중개거래,202211
250266,울산광역시 동구 남목11길 20,60.86,1993,3,35.5443096,129.4241919,3,목화,11000,1,1,중개거래,202211
250298,울산광역시 동구 봉수로 290,84.99,2013,10,35.5118693,129.4241919,630,e편한세상전하1단지,40000,1,17,직거래,202211
250299,울산광역시 동구 봉수로 290,84.99,2013,15,35.5118693,129.423863,631,e편한세상전하2단지,39800,1,28,중개거래,202211
250315,울산광역시 동구 화진길 100,68.9187,2015,20,35.4926125,129.423863,949,힐스테이트 이스턴베이,33000,0,4,직거래,202211
250316,울산광역시 동구 화진길 100,84.9759,2015,12,35.4926125,129.423863,949,힐스테이트 이스턴베이,41500,0,8,중개거래,202211
250317,울산광역시 동구 화진길 100,68.9796,2015,13,35.4926125,129.423863,949,힐스테이트 이스턴베이,31000,0,12,중개거래,202211
250318,울산광역시 동구 화진길 100,84.9759,2015,12,35.4926125,129.423863,949,힐스테이트 이스턴베이,34300,0,19,중개거래,202211
250319,울산광역시 동구 화진길 100,68.9187,2015,15,35.4926125,129.4237255,949,힐스테이트 이스턴베이,28500,0,22,중개거래,202211
250301,울산광역시 동구 진성15가길 5,54.71,1983,1,35.5066834,129.4235401,684,삼창파크,10000,2,19,중개거래,202211
250302,울산광역시 동구 봉수로 250,121.9761,2011,28,35.5086684,129.4235401,660,울산전하푸르지오1단지,49500,1,7,중개거래,202211
250303,울산광역시 동구 봉수로 250,84.821,2011,20,35.5086684,129.4233766,660,울산전하푸르지오1단지,34500,1,9,중개거래,202211
250305,울산광역시 동구 봉수로 270,72.4551,2012,4,35.5100223,129.4233766,640,전하아이파크,31700,1,1,중개거래,202211
250306,울산광역시 동구 봉수로 270,84.9997,2012,25,35.5100223,129.4221674,640,전하아이파크,34000,1,25,중개거래,202211
250285,울산광역시 동구 남목7길 36,50.64,1987,3,35.5420775,129.419996,493,우주,6000,1,7,직거래,202211
250275,울산광역시 동구 북진1길 18,108.99,2015,3,35.4864211,129.4191403,1082,스타클래스,16200,5,4,중개거래,202211
250314,울산광역시 동구 봉수로 100,84.97,1993,5,35.4966699,129.419048,851,현대파라다이스3,17400,3,4,중개거래,202211
250313,울산광역시 동구 봉수로 94,59.136,1992,2,35.4958058,129.4189371,851,현대파라다이스2,13000,5,20,중개거래,202211
250312,울산광역시 동구 봉수로 110,45.75,1992,8,35.4976457,129.418853,851,현대파라다이스1,8150,0,18,중개거래,202211
250276,울산광역시 동구 문재로 35,82.382,2011,9,35.4865968,129.4185704,929,오션빌리지9차B,23800,13,10,직거래,202211
250280,울산광역시 동구 월봉10길 107,54.12,1990,7,35.4887001,129.4182121,917,한양코아맨션,9900,3,25,직거래,202211
250277,울산광역시 동구 문재6길 25,83.045,2003,2,35.4839905,129.4181902,1088,원진아트빌3,12000,17,4,중개거래,202211
250308,울산광역시 동구 대송2길 10,59.845,1990,13,35.4996734,129.417725,162,대송현대1,16500,0,11,중개거래,202211
250309,울산광역시 동구 대송3길 10,59.78,1991,7,35.5007965,129.4174465,149,대송현대2,16000,2,19,중개거래,202211
250310,울산광역시 동구 봉수로 162,53.84,1991,14,35.5018813,129.4156587,149,대송현대2,15000,2,22,직거래,202211
250281,울산광역시 동구 화문로 70,84.745,1997,17,35.482281,129.4153626,505,현대비치타운,21700,0,15,중개거래,202211
250278,울산광역시 동구 꽃바위5길 52,84.8726,2002,7,35.4829875,129.4099881,508,장보아이빌,18200,0,17,직거래,202211
250274,울산광역시 동구 화잠1길 29,59.5698,2005,11,35.4850513,129.393734,971,삼전아이필2차,16000,1,11,중개거래,202211
250390,울산광역시 북구 새장터8길 29-3,59.94,1992,3,35.5341537,129.393734,282,성은,8500,1,22,중개거래,202211
250391,울산광역시 북구 새장터8길 29-3,63.9,1992,3,35.5341537,129.3928544,282,성은,8200,1,28,중개거래,202211
250392,울산광역시 북구 염포로 685,84.69,2004,16,35.5317484,129.3928544,326,염포성원상떼빌,24800,0,5,중개거래,202211
250393,울산광역시 북구 염포로 685,76.73,2004,21,35.5317484,129.3928544,326,염포성원상떼빌,22000,0,21,중개거래,202211
250394,울산광역시 북구 염포로 685,52.37,2004,2,35.5317484,129.3902296,326,염포성원상떼빌,14900,0,30,중개거래,202211
250395,울산광역시 북구 염포로 645,41.19,1983,3,35.5349061,129.3871813,201,현대1차,10000,0,25,중개거래,202211
250386,울산광역시 북구 양정4길 15,84.9637,2009,3,35.5442246,129.3871813,802,양정힐스테이트2차,26700,0,12,중개거래,202211
250387,울산광역시 북구 양정4길 15,84.9967,2009,6,35.5442246,129.383105,802,양정힐스테이트2차,28800,0,30,중개거래,202211
250384,울산광역시 북구 염포로 459,84.944,2007,16,35.5508779,129.383105,500,양정힐스테이트,27000,33,1,직거래,202211
250385,울산광역시 북구 염포로 459,84.957,2007,13,35.5508779,129.380774,500,양정힐스테이트,29500,33,11,중개거래,202211
250110,울산광역시 남구 장생포고래로 249,84.8,2014,8,35.5036676,129.380774,1421,한양아이클래스,18000,0,14,중개거래,202211
250111,울산광역시 남구 장생포고래로 249,84.8,2014,10,35.5036676,129.3758675,1421,한양아이클래스,19000,0,26,중개거래,202211
250430,울산광역시 북구 율동2길 8,77.03,2018,7,35.5603973,129.3758675,1039,효문코오롱하늘채,35000,0,1,중개거래,202211
250431,울산광역시 북구 율동2길 8,72.11,2018,10,35.5603973,129.3686009,1039,효문코오롱하늘채,32000,0,21,직거래,202211
250424,울산광역시 북구 박상진2로 121,84.899,2019,10,35.598136,129.3686009,1492,울산송정한라비발디캠퍼스,47000,2,1,중개거래,202211
250425,울산광역시 북구 박상진2로 121,84.9466,2019,20,35.598136,129.3686009,1492,울산송정한라비발디캠퍼스,48000,2,16,중개거래,202211
250426,울산광역시 북구 박상진2로 121,84.9675,2019,12,35.598136,129.3686009,1492,울산송정한라비발디캠퍼스,46000,2,16,중개거래,202211
250427,울산광역시 북구 박상진2로 121,84.899,2019,25,35.598136,129.3686009,1492,울산송정한라비발디캠퍼스,52000,2,22,중개거래,202211
250428,울산광역시 북구 박상진2로 121,84.899,2019,16,35.598136,129.368423,1492,울산송정한라비발디캠퍼스,47500,2,27,중개거래,202211
250367,울산광역시 북구 박상진3로 73,84.9588,2019,2,35.6051861,129.3675223,1236,울산송정제일풍경채레이크뷰,46000,4,23,중개거래,202211
250366,울산광역시 북구 화산로 104,84.9456,2019,17,35.6028439,129.3647612,1237,울산송정반도유보라아이비파크,47000,2,19,직거래,202211
250388,울산광역시 북구 상방로 160,59.485,1994,8,35.583867,129.3644429,415,벽산늘푸른,22000,0,8,중개거래,202211
250321,울산광역시 북구 호계매곡1로 31,84.9044,2017,17,35.6372539,129.3644429,897,드림인시티에일린의뜰1차,40000,0,1,직거래,202211
250322,울산광역시 북구 호계매곡1로 31,71.883,2017,2,35.6372539,129.3644429,897,드림인시티에일린의뜰1차,32600,0,2,중개거래,202211
250323,울산광역시 북구 호계매곡1로 31,71.883,2017,27,35.6372539,129.3644429,897,드림인시티에일린의뜰1차,33500,0,15,중개거래,202211
250324,울산광역시 북구 호계매곡1로 31,84.9044,2017,8,35.6372539,129.3644429,897,드림인시티에일린의뜰1차,39250,0,20,중개거래,202211
250325,울산광역시 북구 호계매곡1로 31,84.9044,2017,12,35.6372539,129.3644429,897,드림인시티에일린의뜰1차,38000,0,22,직거래,202211
250326,울산광역시 북구 호계매곡1로 31,71.883,2017,28,35.6372539,129.3641689,897,드림인시티에일린의뜰1차,32000,0,25,중개거래,202211
250389,울산광역시 북구 화봉로 54,48.78,1996,4,35.5873257,129.3638956,402,성원,13800,1,25,중개거래,202211
250368,울산광역시 북구 박상진3로 25,84.9843,2019,14,35.6037323,129.3638956,1207,울산송정한양수자인,48000,3,2,중개거래,202211
250369,울산광역시 북구 박상진3로 25,84.9843,2019,16,35.6037323,129.3638956,1207,울산송정한양수자인,48000,3,6,중개거래,202211
250370,울산광역시 북구 박상진3로 25,84.9843,2019,6,35.6037323,129.3638956,1207,울산송정한양수자인,45000,3,9,직거래,202211
250371,울산광역시 북구 박상진3로 25,84.9843,2019,23,35.6037323,129.362214,1207,울산송정한양수자인,50000,3,14,중개거래,202211
250327,울산광역시 북구 호계매곡1로 32,84.9044,2017,13,35.6366843,129.362214,895,드림인시티에일린의뜰2차,38600,0,1,중개거래,202211
250328,울산광역시 북구 호계매곡1로 32,84.8412,2017,30,35.6366843,129.362214,895,드림인시티에일린의뜰2차,38500,0,5,중개거래,202211
250329,울산광역시 북구 호계매곡1로 32,104.8541,2017,28,35.6366843,129.362214,895,드림인시티에일린의뜰2차,54000,0,7,중개거래,202211
250330,울산광역시 북구 호계매곡1로 32,84.9044,2017,24,35.6366843,129.362214,895,드림인시티에일린의뜰2차,40400,0,7,중개거래,202211
250331,울산광역시 북구 호계매곡1로 32,84.9044,2017,16,35.6366843,129.362214,895,드림인시티에일린의뜰2차,40000,0,14,중개거래,202211
250332,울산광역시 북구 호계매곡1로 32,84.9044,2017,31,35.6366843,129.362214,895,드림인시티에일린의뜰2차,42950,0,19,중개거래,202211
250333,울산광역시 북구 호계매곡1로 32,84.9044,2017,22,35.6366843,129.362214,895,드림인시티에일린의뜰2차,39900,0,20,중개거래,202211
250334,울산광역시 북구 호계매곡1로 32,84.9044,2017,7,35.6366843,129.362214,895,드림인시티에일린의뜰2차,41000,0,23,중개거래,202211
250335,울산광역시 북구 호계매곡1로 32,84.8412,2017,21,35.6366843,129.3609209,895,드림인시티에일린의뜰2차,39000,0,29,중개거래,202211
250343,울산광역시 북구 매산로 65,104.1191,2011,27,35.6418092,129.3609209,864,월드메르디앙월드시티,42500,0,18,중개거래,202211
250344,울산광역시 북구 매산로 65,84.8844,2011,16,35.6418092,129.3608158,864,월드메르디앙월드시티,34000,0,29,중개거래,202211
250422,울산광역시 북구 호수중앙로 46,72.9348,2016,9,35.622586,129.3593568,2,호계1차한양수자인아파트,29000,1,18,직거래,202211
250429,울산광역시 북구 상방로 12,99.84,1994,12,35.5898496,129.3585622,667,한우리,22000,1,24,직거래,202211
250423,울산광역시 북구 호수중앙로 15-22,84.8135,2017,17,35.6224852,129.356755,1,호계2차한양수자인아파트,32000,1,4,중개거래,202211
250350,울산광역시 북구 명촌10길 22,71.6649,2002,4,35.5513846,129.356755,126,평창리비에르1차,26000,1,14,중개거래,202211
250351,울산광역시 북구 명촌10길 22,71.6649,2002,14,35.5513846,129.356755,126,평창리비에르1차,28000,1,24,중개거래,202211
250352,울산광역시 북구 명촌10길 22,84.3909,2002,10,35.5513846,129.3557725,126,평창리비에르1차,26500,1,30,중개거래,202211
250346,울산광역시 북구 신기3길 19-1,59.61,1996,3,35.6448866,129.3548366,422,현대파크맨션,15300,2,12,중개거래,202211
250353,울산광역시 북구 명촌로 91,84.5532,2003,15,35.5527311,129.3546421,126,평창리비에르2차,31000,101,25,직거래,202211
250345,울산광역시 북구 매곡로 97-8,84.93,1996,18,35.6420242,129.3546381,542,정림은하수타운,10000,22,1,직거래,202211
250347,울산광역시 북구 신기3길 19-6,84.96,1996,5,35.6450616,129.3546258,422,현대파크맨션,18000,2,21,중개거래,202211
250340,울산광역시 북구 매곡1로 12,49.805,1994,5,35.6430248,129.3545982,532,매곡현대,9400,0,29,중개거래,202211
250354,울산광역시 북구 명촌15길 10,71.5457,2003,17,35.554293,129.3539156,115,평창리비에르3차,24900,0,19,중개거래,202211
250400,울산광역시 북구 중산로 45,84.8941,2019,20,35.6532804,129.3539156,1317,U-스타시티일동미라주더스타3단지,31500,1,12,중개거래,202211
250401,울산광역시 북구 중산로 45,80.3421,2019,10,35.6532804,129.3535026,1317,U-스타시티일동미라주더스타3단지,32000,1,26,중개거래,202211
250338,울산광역시 북구 매곡1로 13,49.805,1994,7,35.6418928,129.3535026,532,매곡현대,9000,0,23,중개거래,202211
250339,울산광역시 북구 매곡1로 13,49.805,1994,9,35.6418928,129.352936,532,매곡현대,9700,0,28,중개거래,202211
250397,울산광역시 북구 중산로 48,73.4718,2018,15,35.6521648,129.352936,1318,U-스타시티일동미라주더스타1단지,30000,0,4,중개거래,202211
250398,울산광역시 북구 중산로 48,84.8941,2018,22,35.6521648,129.352936,1318,U-스타시티일동미라주더스타1단지,35400,0,11,중개거래,202211
250399,울산광역시 북구 중산로 48,73.4718,2018,17,35.6521648,129.3528123,1318,U-스타시티일동미라주더스타1단지,30200,0,16,중개거래,202211
250336,울산광역시 북구 매곡1로 17,84.981,2008,15,35.642865,129.3528123,855,매곡푸르지오2차,29900,0,4,중개거래,202211
250337,울산광역시 북구 매곡1로 17,84.981,2008,15,35.642865,129.3522208,855,매곡푸르지오2차,29900,0,4,중개거래,202211
250341,울산광역시 북구 신천로 105,84.8348,2016,1,35.6477295,129.3522208,917,오토밸리로효성해링턴플레이스아파트,32800,0,22,중개거래,202211
250342,울산광역시 북구 신천로 105,84.8819,2016,17,35.6477295,129.3518155,917,오토밸리로효성해링턴플레이스아파트,32500,0,25,중개거래,202211
250373,울산광역시 북구 제내5길 30,59.94,1995,2,35.6354676,129.3516224,250,무지개2차,9300,1,30,중개거래,202211
250349,울산광역시 북구 고헌로 88,83.7188,2019,6,35.5550745,129.3515449,114,지안하우스,34000,5,15,직거래,202211
250348,울산광역시 북구 고헌로 96,64.63,2014,3,35.5557153,129.3511749,114,세원WE2차아파트(114B-2L),22300,2,11,중개거래,202211
250375,울산광역시 북구 신천로 26,84.1449,2018,24,35.6407022,129.3511749,799,신천효성해링턴플레이스,36600,0,19,중개거래,202211
250376,울산광역시 북구 신천로 26,74.9554,2018,10,35.6407022,129.3511749,799,신천효성해링턴플레이스,33000,0,25,중개거래,202211
250377,울산광역시 북구 신천로 26,84.1449,2018,8,35.6407022,129.3505564,799,신천효성해링턴플레이스,38000,0,29,직거래,202211
250136,울산광역시 남구 돋질로401번길 12,59.98,1997,6,35.5454425,129.3505564,172,세양청구마을,23000,1,12,중개거래,202211
250137,울산광역시 남구 돋질로401번길 12,59.98,1997,16,35.5454425,129.3505564,172,세양청구마을,21500,1,19,중개거래,202211
250138,울산광역시 남구 돋질로401번길 12,84.99,1997,7,35.5454425,129.350482,172,세양청구마을,29300,1,26,중개거래,202211
250403,울산광역시 북구 중산동로 37,84.9921,2007,6,35.6546348,129.3489279,200,디아채,21500,0,25,중개거래,202211
250374,울산광역시 북구 호계로 327-8,59.57,1994,10,35.6324806,129.3485335,317,문화청솔,11650,5,19,중개거래,202211
250527,울산광역시 중구 반구정9길 10,59.895,1994,13,35.5576688,129.3485335,290,한라그랜드,13000,2,18,중개거래,202211
250528,울산광역시 중구 반구정9길 10,59.895,1994,15,35.5576688,129.3484372,290,한라그랜드,14800,2,28,중개거래,202211
250380,울산광역시 북구 호계로 309-20,84.8,2003,15,35.6308728,129.3484372,358,협성노블리스,20000,9,7,직거래,202211
250381,울산광역시 북구 호계로 309-20,84.8,2003,3,35.6308728,129.3484372,358,협성노블리스,26200,9,11,중개거래,202211
250382,울산광역시 북구 호계로 309-20,59.945,2003,4,35.6308728,129.3484372,358,협성노블리스,17800,9,28,중개거래,202211
250383,울산광역시 북구 호계로 309-20,77.55,2003,7,35.6308728,129.3481475,358,협성노블리스,20800,9,30,중개거래,202211
250406,울산광역시 북구 중산서로 19,84.9164,2016,12,35.6530567,129.3481475,1277,울산오토밸리로Z00M파크,30000,1,4,중개거래,202211
250407,울산광역시 북구 중산서로 19,59.85,2016,17,35.6530567,129.3479993,1277,울산오토밸리로Z00M파크,25500,1,5,중개거래,202211
250379,울산광역시 북구 갈밭길 1,59.61,1993,11,35.6343747,129.3479726,394,한라신천지타운,11000,1,21,직거래,202211
250372,울산광역시 북구 신천로 27,122.1719,2007,2,35.641333,129.3479433,530,극동스타클래스,32500,1,9,중개거래,202211
250518,울산광역시 중구 남외3길 33,84.876,2006,6,35.5645793,129.3479433,506,남외푸르지오1차,40000,1,4,중개거래,202211
250519,울산광역시 중구 남외3길 33,84.876,2006,11,35.5645793,129.3469533,506,남외푸르지오1차,37000,1,8,중개거래,202211
250536,울산광역시 중구 동천4길 61,79.1,1993,6,35.5825352,129.3464521,36,한라강변,17500,0,19,중개거래,202211
250378,울산광역시 북구 신천소공원로 15,84.9382,2010,4,35.6454688,129.346395,786,울산신천엠코타운,26800,0,26,중개거래,202211
250139,울산광역시 남구 강남로 348,116.0578,2005,15,35.5458676,129.346392,182,아데라움,58800,1,7,직거래,202211
250520,울산광역시 중구 남외로 60,84.9636,2007,11,35.5661379,129.346392,501,남외푸르지오2차,46300,1,12,중개거래,202211
250521,울산광역시 중구 남외로 60,101.9431,2007,6,35.5661379,129.3463057,501,남외푸르지오2차,52700,1,22,중개거래,202211
250534,울산광역시 중구 동천1길 31,49.955,1992,7,35.5833896,129.3458734,34,서동현대,11600,2,14,중개거래,202211
250144,울산광역시 남구 정동로6번길 18,59.76,1998,12,35.534454,129.3458734,1607,현대문화2차,16000,1,7,중개거래,202211
250145,울산광역시 남구 정동로6번길 18,59.76,1998,2,35.534454,129.3448856,1607,현대문화2차,14500,1,30,중개거래,202211
250564,울산광역시 중구 종가로 760,76.5143,2014,3,35.5875424,129.3448856,181,골드클래스,39000,0,7,중개거래,202211
250565,울산광역시 중구 종가로 760,84.96,2014,8,35.5875424,129.3448856,181,골드클래스,37000,0,23,중개거래,202211
250566,울산광역시 중구 종가로 760,84.96,2014,9,35.5875424,129.3448218,181,골드클래스,38000,0,24,직거래,202211
250533,울산광역시 중구 동천4길 31,81.75,1996,9,35.5830637,129.3431801,34,두강팔레스맨션,17000,1,14,중개거래,202211
250420,울산광역시 북구 고래로 2,74.27,1994,14,35.6314002,129.343104,402,원동현대,12900,0,21,중개거래,202211
250517,울산광역시 중구 해오름15길 34,73.5463,2006,2,35.5614607,129.343001,1015,나이스빌(1015-4),19800,4,15,중개거래,202211
250404,울산광역시 북구 화정1길 12-2,69.615,1993,2,35.6563228,129.3429768,736,백산그린타워,7500,0,29,중개거래,202211
250143,울산광역시 남구 화합로102번길 10,59.76,1996,22,35.5339905,129.3421831,1605,현대문화1차,17000,3,5,중개거래,202211
250361,울산광역시 북구 아진로 42,59.98,1996,13,35.6298701,129.3420097,358,쌍용아진그린타운1,13000,1,16,중개거래,202211
250131,울산광역시 남구 돋질로339번길 35,84.8612,2004,8,35.5467637,129.3409263,1529,대우푸르지오,44500,2,21,중개거래,202211
250402,울산광역시 북구 약수9길 16,59.94,1995,4,35.6484777,129.3408521,1028,경동그린맨션,6000,0,24,중개거래,202211
250132,울산광역시 남구 화합로 250,74.98,1998,24,35.5467856,129.3407058,1529,벽산강변타운,31000,1,24,중개거래,202211
250545,울산광역시 중구 곽남길 29,61.72,1985,1,35.5684635,129.3404968,624,성경,15000,4,3,중개거래,202211
250535,울산광역시 중구 종가로 668-10,84.98,2015,1,35.580417,129.3401467,613,우정혁신도시KCC스위첸,40000,0,20,중개거래,202211
250405,울산광역시 북구 약수9길 20,84.68,1992,7,35.6480808,129.3400266,1010,약수제일,8000,1,22,중개거래,202211
250133,울산광역시 남구 삼산로 303,167.12,2010,37,35.5402514,129.3386761,1564,삼산동대성스카이렉스,50000,1,30,직거래,202211
250362,울산광역시 북구 아진로 75,59.98,1996,2,35.6300894,129.3386761,381,쌍용아진그린타운2,14900,1,4,중개거래,202211
250363,울산광역시 북구 아진로 75,59.98,1996,7,35.6300894,129.3386761,381,쌍용아진그린타운2,14300,1,8,중개거래,202211
250364,울산광역시 북구 아진로 75,84.93,1996,7,35.6300894,129.3386761,381,쌍용아진그린타운2,22000,1,8,중개거래,202211
250365,울산광역시 북구 아진로 75,59.952,1996,12,35.6300894,129.3384539,381,쌍용아진그린타운2,14550,1,12,중개거래,202211
250408,울산광역시 북구 이화5길 63,79.56,1992,3,35.6657468,129.3384539,1166,이화제일그린파크,7400,18,21,중개거래,202211
250409,울산광역시 북구 이화5길 63,72.39,1992,13,35.6657468,129.3381882,1166,이화제일그린파크,6000,18,26,중개거래,202211
250546,울산광역시 중구 평산로 50,59.71,2015,14,35.571628,129.3381882,1101,약사아이파크,35000,0,2,중개거래,202211
250547,울산광역시 중구 평산로 50,59.71,2015,2,35.571628,129.3381882,1101,약사아이파크,35000,0,5,중개거래,202211
250548,울산광역시 중구 평산로 50,59.71,2015,4,35.571628,129.3381882,1101,약사아이파크,35500,0,18,중개거래,202211
250549,울산광역시 중구 평산로 50,84.83,2015,3,35.571628,129.3381882,1101,약사아이파크,50400,0,18,중개거래,202211
250550,울산광역시 중구 평산로 50,59.71,2015,5,35.571628,129.3381882,1101,약사아이파크,26200,0,20,직거래,202211
250551,울산광역시 중구 평산로 50,59.71,2015,5,35.571628,129.3381754,1101,약사아이파크,26200,0,28,직거래,202211
250142,울산광역시 남구 삼산중로128번길 21,59.95,1995,23,35.5456437,129.3371958,1538,평창현대3차아파트,26000,2,2,중개거래,202211
250552,울산광역시 중구 약사로 20,69.963,2017,7,35.5683402,129.3371955,1108,울산약사더샵,57000,0,22,직거래,202211
250172,울산광역시 남구 산업로339번길 36,44.43,1985,4,35.5165064,129.3368017,164,한양,15800,7,15,중개거래,202211
250418,울산광역시 북구 천곡남로 38,73.8,1998,13,35.6315523,129.336209,410,쌍용아진그린4,18700,1,18,중개거래,202211
250416,울산광역시 북구 아진로 115,59.98,1996,7,35.6297743,129.336209,411,쌍용아진그린3,14500,0,12,중개거래,202211
250417,울산광역시 북구 아진로 115,59.98,1996,2,35.6297743,129.3347187,411,쌍용아진그린3,12500,0,21,중개거래,202211
250135,울산광역시 남구 월평로 272,70.185,1991,14,35.5460155,129.3342466,1461,삼신현대,29800,3,3,중개거래,202211
250414,울산광역시 북구 천곡남로 37,59.989,2005,6,35.6319231,129.3342231,418,삼성코아루,21300,0,20,중개거래,202211
250224,울산광역시 남구 수암로274번길 15,84.84,2003,7,35.5207484,129.3341864,383,삼한힐파크,27800,1,5,중개거래,202211
250255,울산광역시 남구 꽃대나리로46번길 7,59.4,1993,5,35.5325198,129.3341864,538,한라하이타운,16250,1,7,중개거래,202211
250256,울산광역시 남구 꽃대나리로46번길 7,59.4,1993,3,35.5325198,129.3338169,538,한라하이타운,14900,1,17,중개거래,202211
250254,울산광역시 남구 꽃대나리로46번길 29,81.945,1989,3,35.5315145,129.3334808,564,태양한신2,15700,2,19,중개거래,202211
250140,울산광역시 남구 돋질로261번길 32,135.76,1991,4,35.5458489,129.3329479,1461,우성,48000,1,4,직거래,202211
250134,울산광역시 남구 월평로 253,84.99,1990,2,35.5476304,129.3326139,1459,삼산현대,50000,1,1,직거래,202211
250223,울산광역시 남구 번영로16번길 14,74.707,2022,18,35.5261109,129.3319035,462,번영로하늘채센트럴파크,47000,1,17,직거래,202211
250415,울산광역시 북구 천곡남로 97,84.987,2013,4,35.6370864,129.3311397,1152,새천곡한신휴플러스1단지,23800,0,10,직거래,202211
250529,울산광역시 중구 도화골길 28,84.545,1989,1,35.5676682,129.3304577,186,남운럭키,22000,2,2,중개거래,202211
250574,울산광역시 중구 학성로 179,84.6036,2016,6,35.5571125,129.3301275,432,남경해밀턴,32000,426,4,중개거래,202211
250250,울산광역시 남구  ,73.11,2020,17,35.5437949,129.3301275,401,울산호수공원대명루첸아파트,46000,1,3,중개거래,202211
