trade_data_id,address,area,build-year,day,floor,main-num,name,price,sub-num,trade-type,year-and-month
258143,경상남도 김해시 인제로11번길 48-15,59.625,1995,16,2,658,한송그린빌라트,7300,6,중개거래,202212
258144,경상남도 김해시 활천로36번길 22-37,124.2,2002,20,6,594,화창빌라,20400,4,중개거래,202212
258145,경상남도 김해시 장유로 362,127.9765,2008,3,9,527,장유2차쌍용예가,36500,2,중개거래,202212
258146,경상남도 김해시 장유로334번길 76,71.079,2007,15,9,1333,장유E-편한세상,17800,0,중개거래,202212
258147,경상남도 김해시 장유로 360,84.9967,2007,17,15,530,장유쌍용예가,22000,2,중개거래,202212
258148,경상남도 김해시 삼안로111번길 12,59.76,1998,2,1,333,한일,11500,0,중개거래,202212
258149,경상남도 김해시 인제로 167,116.73,1994,13,19,499,대우유토피아,21500,0,중개거래,202212
258150,경상남도 김해시 인제로 167,59.99,1994,21,10,499,대우유토피아,12800,0,직거래,202212
258151,경상남도 김해시 인제로 167,59.99,1994,22,5,499,대우유토피아,8000,0,직거래,202212
258152,경상남도 김해시 분성로499번길 9,120.785,2009,13,10,871,신성김해미소지움,34750,1,중개거래,202212
258153,경상남도 김해시 인제로 167-1,59.84,1996,5,13,577,어방화인아파트,11000,0,중개거래,202212
258154,경상남도 김해시 분성로 4,84.9908,2019,21,17,1427,김해외동협성엘리시안,39800,0,중개거래,202212
258155,경상남도 김해시 함박로101번길 19,59.63,1995,2,9,1251,내외대동한마음,16700,0,중개거래,202212
258156,경상남도 김해시 함박로119번길 6,59.82,1997,15,4,1260,덕산베스트타운,15300,1,중개거래,202212
258157,경상남도 김해시 평전로 33,59.97,1989,26,5,705,동성,11000,1,직거래,202212
258158,경상남도 김해시 전하로 251,59.97,1994,24,5,7,동아그린,10300,0,중개거래,202212
258159,경상남도 김해시 우암로 36,59.99,1996,20,3,1250,뜨란채,15500,1,직거래,202212
258160,경상남도 김해시 우암로 36,59.99,1996,23,7,1250,뜨란채,13700,1,중개거래,202212
258161,경상남도 김해시 우암로 8,49.89,1996,10,10,1249,성원,10900,7,중개거래,202212
258162,경상남도 김해시 우암로 8,39.75,1996,13,5,1249,성원,7900,7,중개거래,202212
258163,경상남도 김해시 금관대로1134번길 16,84.9564,2020,5,24,1428,쌍용더플래티넘김해,33000,0,중개거래,202212
258164,경상남도 김해시 분성로 14,59.98,1999,24,13,883,일동한신,15500,0,직거래,202212
258165,경상남도 김해시 함박로 122,49.65,1997,14,11,1261,한국,13500,9,중개거래,202212
258166,경상남도 김해시 함박로 122,49.56,1997,14,9,1261,한국,12500,9,중개거래,202212
258167,경상남도 김해시 분성로 155,59.946,1998,3,8,1249,한국2,15500,4,중개거래,202212
258168,경상남도 김해시 분성로 155,59.946,1998,13,13,1249,한국2,14600,4,중개거래,202212
258169,경상남도 김해시 율하3로 76,163.0376,2009,15,14,1371,신리마을중앙하이츠8단지,59000,0,중개거래,202212
258170,경상남도 김해시 율하1로 90,84.7932,2014,3,20,1317,율상마을모아미래도6단지,35000,0,중개거래,202212
258171,경상남도 김해시 율하1로 90,84.6577,2014,10,2,1317,율상마을모아미래도6단지,31000,0,중개거래,202212
258172,경상남도 김해시 율하1로 90,84.9646,2014,12,17,1317,율상마을모아미래도6단지,35100,0,중개거래,202212
258173,경상남도 김해시 율하2로 57,84.965,2008,3,3,1297,율상마을푸르지오3단지(1차),29000,0,중개거래,202212
258174,경상남도 김해시 율하2로 198,84.866,2009,8,18,1405,율현마을율하e-편한세상,29500,0,중개거래,202212
258175,경상남도 김해시 율하1로 130,84.977,2013,1,14,1370,율현마을이편한세상9단지,34000,0,중개거래,202212
258176,경상남도 김해시 율하1로 130,84.847,2013,17,11,1370,율현마을이편한세상9단지,33500,0,중개거래,202212
258177,경상남도 김해시 율하5로 11,128.0959,2019,10,21,870,김해율하시티프라디움,53500,0,중개거래,202212
258178,경상남도 김해시 율하5로 11,128.0959,2019,26,9,870,김해율하시티프라디움,53000,0,중개거래,202212
258179,경상남도 김해시 율하6로 18,59.9981,2018,26,3,846,원메이저자이,30000,0,직거래,202212
258180,경상남도 김해시 주촌면 주선로 34,84.9765,2019,12,3,1374,김해주촌두산위브더제니스,36000,0,중개거래,202212
258181,경상남도 김해시 주촌면 천곡로 26,75.9258,2019,2,2,1531,김해센텀두산위브더제니스,35000,0,중개거래,202212
258182,경상남도 김해시 분성로727번길 16,84.93,2000,21,5,67,1차동원,20300,0,직거래,202212
258183,경상남도 김해시 김해대로2715번길 70,73.61,1989,10,3,386,대영맨션,8800,3,중개거래,202212
258184,경상남도 김해시 분성로727번길 21,59.4832,2002,8,4,360,지내동2차양지마을동원,13000,0,직거래,202212
258185,경상남도 김해시 진영읍 진영산복로 186,65.4508,2016,20,7,411,금강하우징파크,14100,1,중개거래,202212
258186,경상남도 김해시 진영읍 진영산복로 186,65.4508,2016,23,3,411,금강하우징파크,13900,1,직거래,202212
258187,경상남도 김해시 진영읍 진영로 303,59.85,1992,8,13,230,기영맨션(기영타워),6700,1,중개거래,202212
258188,경상남도 김해시 진영읍 진영로 273,84.5828,2014,1,3,149,김해진영마루애주상복합,18000,0,중개거래,202212
258189,경상남도 김해시 진영읍 여래로20번길 17-21,67.87,1990,2,5,700,대방(700-39),4700,39,직거래,202212
258190,경상남도 김해시 진영읍 여래로20번길 17-21,67.87,1990,14,2,700,대방(700-39),6500,39,중개거래,202212
258191,경상남도 김해시 진영읍 진영로 284,67.3726,2017,1,19,1012,협성휴포레진영,17900,0,중개거래,202212
258192,경상남도 김해시 진영읍 진영로 284,76.6944,2017,6,11,1012,협성휴포레진영,18500,0,중개거래,202212
258193,경상남도 김해시 진영읍 진영로 284,67.3726,2017,26,13,1012,협성휴포레진영,18800,0,중개거래,202212
258194,경상남도 김해시 진영읍 진남로 9,74.665,1991,20,4,2,대근(다라),6500,11,직거래,202212
258195,경상남도 김해시 진영읍 진영로 88-7,81.75,1995,8,1,348,갑목빙그레(101동102동),6500,0,중개거래,202212
258196,경상남도 김해시 진영읍 진영로 88,80.72,2016,20,2,352,그린힐타운,11955,4,직거래,202212
258197,경상남도 김해시 진영읍 진영산복로 20,72.9828,2015,7,9,1881,김해진영동문굿모닝힐1차,19500,0,중개거래,202212
258198,경상남도 김해시 진영읍 진영산복로 20,59.9603,2015,8,11,1881,김해진영동문굿모닝힐1차,12500,0,직거래,202212
258199,경상남도 김해시 진영읍 김해대로361번길 34,121.0641,2007,8,9,1611,김해진영코아루,33850,2,중개거래,202212
258200,경상남도 김해시 진영읍 김해대로361번길 34,84.3748,2007,16,8,1611,김해진영코아루,19800,2,중개거래,202212
258201,경상남도 김해시 진영읍 여래로20번길 64-63,59.96,1995,17,9,276,대한,8100,0,중개거래,202212
258202,경상남도 김해시 진영읍 진영로 98-5,58.87,1992,10,9,375,삼성타워(101동102동),6800,0,중개거래,202212
258203,경상남도 김해시 진영읍 김해대로332번길 79,68.5888,2016,5,13,1883,신우희가로아파트,17000,0,직거래,202212
258204,경상남도 김해시 진영읍 김해대로332번길 36,84.24,2012,7,7,1531,주도하이페리온,12900,2,중개거래,202212
258205,경상남도 김해시 진영읍 진산대로 59,84.9538,2019,4,9,1690,중흥에스-클래스에코시티,33450,0,중개거래,202212
258206,경상남도 김해시 진영읍 진산대로 59,84.9538,2019,4,9,1690,중흥에스-클래스에코시티,33450,0,중개거래,202212
258207,경상남도 김해시 진영읍 진산대로 59,84.9538,2019,17,12,1690,중흥에스-클래스에코시티,32600,0,중개거래,202212
258208,경상남도 김해시 진영읍 장등로 55,59.9769,2006,14,16,1611,중흥에스-클래스진영1단지,17300,3,중개거래,202212
258209,경상남도 김해시 진영읍 장등로 55,59.9769,2006,15,17,1611,중흥에스-클래스진영1단지,15900,3,중개거래,202212
258210,경상남도 김해시 진영읍 장등로 55,59.9769,2006,22,8,1611,중흥에스-클래스진영1단지,14000,3,중개거래,202212
258211,경상남도 김해시 진영읍 장등로19번길 18,84.961,2006,10,15,1611,중흥에스-클래스진영2단지,19500,4,중개거래,202212
258212,경상남도 김해시 진영읍 장등로19번길 18,74.129,2006,10,15,1611,중흥에스-클래스진영2단지,19000,4,중개거래,202212
258213,경상남도 김해시 진영읍 김해대로361번길 31,84.9693,2007,24,7,1610,진영자이,24000,0,중개거래,202212
258214,경상남도 김해시 진영읍 김해대로361번길 31,84.9693,2007,24,7,1610,진영자이,24000,0,중개거래,202212
258215,경상남도 김해시 진영읍 김해대로244번길 10,59.75,2001,6,9,598,협성팔레스타운,11800,3,중개거래,202212
258216,경상남도 김해시 진영읍 김해대로244번길 10,59.75,2001,11,9,598,협성팔레스타운,11500,3,중개거래,202212
258217,경상남도 김해시 진영읍 김해대로244번길 10,59.75,2001,12,11,598,협성팔레스타운,11100,3,중개거래,202212
258218,경상남도 남해군 남해읍 망운로 68,84.828,2009,5,10,320,보성노블레스,23000,7,직거래,202212
258219,경상남도 남해군 남해읍 망운로61번길 17,72.7043,2017,1,2,1444,파크에비뉴2차,23300,0,직거래,202212
258220,경상남도 남해군 남해읍 화전로 154,59.4,1997,17,7,774,현대,11500,4,중개거래,202212
258221,경상남도 밀양시 중앙로 149-1,57.9,1992,5,3,728,삼강그린,6500,41,직거래,202212
258222,경상남도 밀양시 가곡벚꽃길 63,49.77,1991,11,4,745,우영타워,5900,8,중개거래,202212
258223,경상남도 밀양시 새미4길 8-3,59.85,1991,9,3,858,교동맨션,5000,3,직거래,202212
258224,경상남도 밀양시 교동로5길 6,84.0867,2006,2,2,1225,아침해오름,12500,0,중개거래,202212
258225,경상남도 밀양시 하송정2길 10,54.45,1980,5,1,708,밀성1동,6200,19,중개거래,202212
258226,경상남도 밀양시 창밀로 3566-8,39.75,1996,2,5,437,부민그린타워,4600,1,직거래,202212
258227,경상남도 밀양시 창밀로 3566-8,59.13,1996,19,8,437,부민그린타워,7200,1,중개거래,202212
258228,경상남도 밀양시 창밀로 3566-8,39.75,1996,22,5,437,부민그린타워,5000,1,중개거래,202212
258229,경상남도 밀양시 북성로7길 34-2,49.835,1988,27,5,431,신화,3500,330,직거래,202212
258230,경상남도 밀양시 삼문로 17,84.9018,2012,26,6,303,동화팰리스4차,16500,27,중개거래,202212
258231,경상남도 밀양시 삼문2길 13-17,74.6025,2018,28,4,356,동화팰리스7차,13200,1,중개거래,202212
258232,경상남도 밀양시 점필재로 45-25,67.338,2015,7,6,755,밀양domuto,20000,0,중개거래,202212
258233,경상남도 밀양시 중앙로 234-17,60,1999,11,3,15,밀양대우,16200,1,중개거래,202212
258234,경상남도 밀양시 밀양대로 1783-8,47.01,1989,8,2,523,밀양삼문,9300,9,중개거래,202212
258235,경상남도 밀양시 미리벌중앙로3길 47,84.9928,2007,6,12,654,밀양삼문푸르지오,27800,0,중개거래,202212
258236,경상남도 밀양시 미리벌중앙로3길 46,84.9644,2014,1,11,623,삼문동지엘리베라움,28650,0,중개거래,202212
258237,경상남도 밀양시 미리벌중앙로3길 46,76.9131,2014,13,13,623,삼문동지엘리베라움,26000,0,중개거래,202212
258238,경상남도 밀양시 삼문강변로 58,65.66,1993,29,5,63,성조에이스,7900,1,중개거래,202212
258239,경상남도 밀양시 삼문2길 3,59.88,1993,17,12,358,세광맨션,8500,7,중개거래,202212
258240,경상남도 밀양시 중앙로 238-8,59.98,1994,5,12,15,유성청구타운,13950,1,직거래,202212
258241,경상남도 밀양시 중앙로 238-8,59.91,1994,5,15,15,유성청구타운,12100,1,중개거래,202212
258242,경상남도 밀양시 미리벌로3길 45,84.998,2006,20,14,467,코아루,22000,0,중개거래,202212
258243,경상남도 밀양시 미리벌로3길 45,84.9903,2006,23,8,467,코아루,21500,0,중개거래,202212
258244,경상남도 밀양시 상남면 상남로 1187-15,59.82,1997,2,11,1326,밀양예림대동타운,7500,1,직거래,202212
258245,경상남도 밀양시 상남면 상남로 1187-15,59.82,1997,8,5,1326,밀양예림대동타운,7500,1,직거래,202212
258246,경상남도 밀양시 상남면 상남로 1187-15,59.715,1997,16,3,1326,밀양예림대동타운,7300,1,중개거래,202212
258247,경상남도 밀양시 상남면 상남로 1187-15,59.82,1997,29,15,1326,밀양예림대동타운,7500,1,중개거래,202212
258248,경상남도 밀양시 하남읍 수산동촌3길 24,39.2,1996,13,8,489,동촌,4000,14,직거래,202212
258249,경상남도 밀양시 하남읍 수산로 92-19,59.97,1993,5,4,429,삼우3,5700,13,중개거래,202212
258250,경상남도 사천시 대방길 138,95.617,2007,2,1,205,웰뷰파크,17750,1,직거래,202212
258251,경상남도 사천시 숲뫼길 11,84.9081,2017,15,17,582,가양라끄빌5차아파트,29800,0,중개거래,202212
258252,경상남도 사천시 신항로 64,59.8452,2019,15,14,583,금성백조예미지,22500,0,중개거래,202212
258253,경상남도 사천시 신항로 64,84.3848,2019,15,8,583,금성백조예미지,31000,0,중개거래,202212
258254,경상남도 사천시 신항로 64,84.3848,2019,28,14,583,금성백조예미지,30000,0,중개거래,202212
258255,경상남도 사천시 신항로 64,59.9299,2019,28,7,583,금성백조예미지,21800,0,중개거래,202212
258256,경상남도 사천시 삼상로 12,75.979,2017,3,18,83,해창이지스2차,21500,4,중개거래,202212
258257,경상남도 사천시 한내3길 147,84.5831,2021,9,9,423,가온에스펄,27950,0,직거래,202212
258258,경상남도 사천시 한내3길 147,84.6702,2021,29,8,423,가온에스펄,28000,0,직거래,202212
258259,경상남도 사천시 한내3길 147,84.6702,2021,29,8,423,가온에스펄,28000,0,직거래,202212
258260,경상남도 사천시 삼천포대교로 507-6,59.82,1995,24,4,85,삼보,4900,0,중개거래,202212
258261,경상남도 사천시 사남면 조동길 49-43,84.9801,2012,22,9,574,사천엘크루,25000,0,중개거래,202212
258262,경상남도 사천시 사남면 조동길 49-43,101.7498,2012,23,6,574,사천엘크루,27500,0,중개거래,202212
258263,경상남도 사천시 사남면 조동길 61,59.6447,2006,20,1,451,사천푸르지오,14000,0,중개거래,202212
258264,경상남도 사천시 사남면 조동길 61,84.9817,2006,29,5,451,사천푸르지오,19000,0,중개거래,202212
258265,경상남도 사천시 사남면 진삼로 1279,59.87,1999,13,8,12,사천한주빌라트,9500,1,중개거래,202212
258266,경상남도 사천시 사남면 진삼로 1279,59.87,1999,13,4,12,사천한주빌라트,9100,1,중개거래,202212
258267,경상남도 사천시 사남면 월성1길 89,84.9463,2010,3,4,30,엘아이지사천리가,20750,2,중개거래,202212
258268,경상남도 사천시 사남면 월성1길 89,84.9757,2010,15,12,30,엘아이지사천리가,21700,2,중개거래,202212
258269,경상남도 사천시 사남면 유천길 281,59.99,2018,2,13,928,사천흥한에르가,17500,0,중개거래,202212
258270,경상남도 사천시 사천읍 두량로 10-12,79.6649,2017,17,9,1864,사천대화파크리네르,20500,0,중개거래,202212
258271,경상남도 사천시 사천읍 진삼로 1315,80.8787,2018,15,4,482,사천꿈에그린,24300,0,직거래,202212
258272,경상남도 사천시 사천읍 서당길 1-5,59.9825,2000,9,6,213,대경,8100,0,직거래,202212
258273,경상남도 사천시 사천읍 구암두문로 82-1,78.06,1990,16,5,32,남한맨션,4500,2,중개거래,202212
258274,경상남도 사천시 사천읍 동문로 126,59.41,1994,2,5,70,서일2,6400,10,직거래,202212
258275,경상남도 사천시 사천읍 동문로 126,84.74,1994,15,5,70,서일2,8900,10,중개거래,202212
258276,경상남도 사천시 유람선길 49,68.52,1989,17,4,178,화신동백빌라(가동),5500,6,중개거래,202212
258277,경상남도 사천시 서포면 서포로 312,57.74,1995,28,6,878,서포우신,3313,1,직거래,202212
258278,경상남도 사천시 한내3길 47,70.1584,2020,14,5,415,한솔그린아파트,15200,2,직거래,202212
258279,경상남도 사천시 상강청길 14,124.797,2013,3,11,501,대경파미르,33200,0,중개거래,202212
258280,경상남도 사천시 중앙로 238,82.945,2019,8,4,618,비룡벨로스텔라,15800,1,직거래,202212
258281,경상남도 사천시 중앙로 258,64.683,2021,3,8,925,사천서희스타힐스,21000,0,중개거래,202212
258282,경상남도 사천시 중앙로 258,64.683,2021,15,1,925,사천서희스타힐스,18500,0,중개거래,202212
258283,경상남도 사천시 주공로 51,59.9,1994,12,6,800,삼보신우타운,5900,1,중개거래,202212
258284,경상남도 사천시 주공로 56,83.67,1993,3,8,814,성은비룡타워,11500,3,중개거래,202212
258285,경상남도 사천시 강청길 58-20,84.0191,2018,15,10,923,탑클래스,26000,0,중개거래,202212
258286,경상남도 사천시 주공로 64,71.175,1992,1,7,838,현대,10970,0,직거래,202212
258287,경상남도 사천시 주공로 64,55.44,1992,5,15,838,현대,8200,0,직거래,202212
258288,경상남도 사천시 주공로 64,55.44,1992,5,15,838,현대,8080,0,직거래,202212
258289,경상남도 사천시 주공로 64,55.44,1992,5,15,838,현대,8059,0,직거래,202212
258290,경상남도 사천시 주공로 64,55.44,1992,8,3,838,현대,7800,0,중개거래,202212
258291,경상남도 사천시 주공로 64,71.175,1992,16,8,838,현대,11000,0,중개거래,202212
258292,경상남도 사천시 주공로 64,71.175,1992,21,7,838,현대,12000,0,중개거래,202212
258293,경상남도 사천시 주공로 64,71.175,1992,22,13,838,현대,10850,0,중개거래,202212
258294,경상남도 사천시 용현면 죽천강길 56,59.3634,2005,5,14,7,동강아뜨리에,8000,1,직거래,202212
258295,경상남도 사천시 용현면 죽천강길 56,59.3343,2005,5,7,7,동강아뜨리에,7500,1,중개거래,202212
258296,경상남도 사천시 용현면 죽천강길 56,84.9723,2005,20,7,7,동강아뜨리에,10100,1,중개거래,202212
258297,경상남도 사천시 용현면 죽천강길 56,59.3343,2005,21,11,7,동강아뜨리에,7000,1,중개거래,202212
258298,경상남도 사천시 정동면 진삼로 1386,59.94,1998,11,11,570,사천한보3차,12000,1,중개거래,202212
258299,경상남도 사천시 정동면 사천강1길 11,59.66,1995,20,3,600,사천한보훼미리타운,9500,1,중개거래,202212
258300,경상남도 사천시 정동면 진삼로 1378-9,52.35,1989,6,5,602,유토피아맨션1차,3000,20,중개거래,202212
258301,경상남도 사천시 정동면 읍동길 27,84.96,2000,1,1,546,청구,13000,1,중개거래,202212
258302,경상남도 사천시 정동면 진삼로 1382-12,59.7884,2005,21,4,601,토산아델리움2단지,10450,2,중개거래,202212
258303,경상남도 사천시 정동면 반룡1로 52,59.9544,2020,17,5,847,사천 KCC 스위첸,20700,0,중개거래,202212
258304,경상남도 사천시 정동면 옥산로 328,59.886,1994,20,14,388,삼성,7400,1,중개거래,202212
258305,경상남도 사천시 죽계1길 6,76.995,2009,2,10,918,사천죽림아리안2차,16500,1,중개거래,202212
258306,경상남도 사천시 임내길 30,84.3692,2000,12,15,576,신우심포니타운,10200,0,중개거래,202212
258307,경상남도 산청군 신안면 원지강변로61번길 24,59.85,1996,4,15,726,원지대동타운,15400,3,중개거래,202212
258308,경상남도 산청군 신안면 원지강변로61번길 24,59.82,1996,6,6,726,원지대동타운,9000,3,직거래,202212
258309,경상남도 양산시 교동1길 65,59.1004,2019,12,13,1022,양산교동월드메르디앙1단지,19000,0,중개거래,202212
258310,경상남도 양산시 회현1길 48,84.98,2008,28,4,605,일동미라주,18350,0,직거래,202212
258311,경상남도 양산시 양주로 33,100.73,2006,22,14,553,e-편한세상,43000,1,직거래,202212
258312,경상남도 양산시 양주로 32,84.9813,2005,14,9,608,동원로얄듀크,20000,4,직거래,202212
258313,경상남도 양산시 옥곡6길 14,107.75,1992,13,9,467,무지개타운,15000,3,직거래,202212
258314,경상남도 양산시 양주로 97,84.982,2004,10,9,601,신도시쌍용,29000,1,중개거래,202212
258315,경상남도 양산시 신덕계로 34,59.9758,2014,1,10,1577,경동스마트홈,19000,0,직거래,202212
258316,경상남도 양산시 신덕계로 34,59.9758,2014,2,9,1577,경동스마트홈,12416,0,직거래,202212
258317,경상남도 양산시 신덕계로 34,59.9758,2014,3,9,1577,경동스마트홈,19000,0,직거래,202212
258318,경상남도 양산시 신덕계로 34,59.881,2014,10,6,1577,경동스마트홈,15500,0,중개거래,202212
258319,경상남도 양산시 웅상대로 866,73.37,1993,12,8,362,대승하이아트1,11000,0,중개거래,202212
258320,경상남도 양산시 웅상대로 866,59.765,1993,16,3,362,대승하이아트1,10000,0,중개거래,202212
258321,경상남도 양산시 덕계북길 9,84.99,1994,3,9,811,대승하이아트2,12000,45,중개거래,202212
258322,경상남도 양산시 신덕계3길 36,84.9864,2019,19,3,1589,양산두산위브,26770,0,직거래,202212
258323,경상남도 양산시 신덕계8길 40,84.697,2021,6,12,1595,양산두산위브2차(2단지),32900,0,중개거래,202212
258324,경상남도 양산시 신덕계8길 40,75.9522,2021,11,26,1595,양산두산위브2차(2단지),23000,0,직거래,202212
258325,경상남도 양산시 동면 금오16길 65,59.5761,2013,6,18,1448,e편한세상남양산,25000,2,중개거래,202212
258326,경상남도 양산시 동면 금오16길 122,74.5066,2016,27,15,1447,남양산역반도유보라아이비파크5,28500,4,직거래,202212
258327,경상남도 양산시 동면 금오13길 38,80.2942,2017,10,12,1448,남양산역반도유보라아이비파크6,32000,5,직거래,202212
258328,경상남도 양산시 동면 금오16길 100,72.548,2017,7,19,1447,양산이지더원리버포레,31000,1,중개거래,202212
258329,경상남도 양산시 동면 금오16길 100,65.321,2017,23,20,1447,양산이지더원리버포레,28200,1,중개거래,202212
258330,경상남도 양산시 동면 금오15길 29,59.7659,2017,20,24,1451,양우내안애6차에코뷰아파트,18900,1,직거래,202212
258331,경상남도 양산시 외홈3길 3,60.65,1991,27,5,708,대동빌라2차,5000,9,직거래,202212
258332,경상남도 양산시 신명동로 43,59.6236,2013,4,10,1077,명동2차화성파크드림,18300,1,중개거래,202212
258333,경상남도 양산시 대운5길 7,84.7328,2008,7,15,1080,화성파크드림,23950,7,중개거래,202212
258334,경상남도 양산시 대운5길 7,84.8492,2008,8,16,1080,화성파크드림,18100,7,중개거래,202212
258335,경상남도 양산시 대운5길 7,84.8492,2008,26,7,1080,화성파크드림,17650,7,직거래,202212
258336,경상남도 양산시 물금읍 새실로 11,117.8972,2017,9,23,1273,양산대방노블랜드7차메가시티,60000,1,중개거래,202212
258337,경상남도 양산시 물금읍 새실로 11,59.9914,2017,26,21,1273,양산대방노블랜드7차메가시티,29500,1,중개거래,202212
258338,경상남도 양산시 물금읍 야리로 76,59.994,2015,11,5,1303,양산대방노블랜드연리지(2차),29000,1,중개거래,202212
258339,경상남도 양산시 물금읍 야리로 76,59.9857,2015,23,16,1303,양산대방노블랜드연리지(2차),30120,1,중개거래,202212
258340,경상남도 양산시 물금읍 새실로 115,59.9423,2016,13,14,1277,양산물금대방노블랜드5차에듀카운티,28000,2,직거래,202212
258341,경상남도 양산시 물금읍 새실로 115,59.9901,2016,18,20,1277,양산물금대방노블랜드5차에듀카운티,28500,2,중개거래,202212
258342,경상남도 양산시 물금읍 새실로 115,59.9901,2016,19,30,1277,양산물금대방노블랜드5차에듀카운티,27500,2,중개거래,202212
258343,경상남도 양산시 물금읍 백호로 155,84.9794,2017,19,15,1285,양산신도시4차동원로얄듀크비스타,45000,0,직거래,202212
258344,경상남도 양산시 물금읍 메기로 199,31.1556,2018,13,10,1290,양산신도시삼정그린코아더시티,13500,3,중개거래,202212
258345,경상남도 양산시 물금읍 물금로 76,84.05,2018,7,7,1276,양산신도시한양수자인더퍼스트,32000,1,중개거래,202212
258346,경상남도 양산시 물금읍 물금로 76,84.05,2018,27,20,1276,양산신도시한양수자인더퍼스트,32000,1,중개거래,202212
258347,경상남도 양산시 물금읍 물금로 160,84.6701,2016,24,20,1271,양우내안애2차아파트,35300,1,중개거래,202212
258348,경상남도 양산시 물금읍 물금로 160,84.6701,2016,26,19,1271,양우내안애2차아파트,42700,1,직거래,202212
258349,경상남도 양산시 물금읍 새실로 53,59.9906,2016,12,9,1272,이지더원1차에듀파크,25500,10,중개거래,202212
258350,경상남도 양산시 물금읍 야리로 75,73.5388,2016,13,4,1281,힐데스하임,29500,0,중개거래,202212
258351,경상남도 양산시 물금읍 물금로 41,95.202,2016,3,13,800,양산물금양우내안애5차리버파크,48000,5,직거래,202212
258352,경상남도 양산시 물금읍 오봉로 165,49.98,1995,14,10,502,대동타운,8000,1,중개거래,202212
258353,경상남도 양산시 물금읍 오봉로 165,39.715,1995,16,12,502,대동타운,6800,1,중개거래,202212
258354,경상남도 양산시 물금읍 백호로 91,95.4739,2014,1,15,2768,반도유보라4차,50000,2,직거래,202212
258355,경상남도 양산시 물금읍 백호로 91,84.9403,2014,7,3,2768,반도유보라4차,40000,2,중개거래,202212
258356,경상남도 양산시 물금읍 신주로 35,84.99,2007,7,3,2673,양산2차e-편한세상,28000,8,중개거래,202212
258357,경상남도 양산시 물금읍 범어로 57,84.9356,2013,3,15,2712,양산신도시반도유보라2차,44500,14,중개거래,202212
258358,경상남도 양산시 물금읍 신주로 40,84.9673,2007,14,10,2676,우남퍼스트빌,28900,6,중개거래,202212
258359,경상남도 양산시 물금읍 범어로 77,59.9747,2013,15,3,2712,우미린,26300,12,중개거래,202212
258360,경상남도 양산시 북안남6길 28,53.95,1982,8,5,154,신양주1,12000,10,직거래,202212
258361,경상남도 양산시 북정중앙로 62,49.71,1993,20,1,434,대동,8000,0,직거래,202212
258362,경상남도 양산시 북정로 116,59.84,1995,7,10,437,동원,9000,0,직거래,202212
258363,경상남도 양산시 북정서길 16,70.524,2005,6,9,884,새롬성원네오파트,21300,2,중개거래,202212
258364,경상남도 양산시 대운로 338,59.3538,2004,24,15,171,대동이미지타운2,9950,0,중개거래,202212
258365,경상남도 양산시 삼호로 206,59.85,1993,17,14,654,대진칸트리타운3,7300,1,중개거래,202212
258366,경상남도 양산시 삼호5길 14,59.95,1996,2,3,992,삼익,6300,3,중개거래,202212
258367,경상남도 양산시 삼호로 74,84.963,2007,10,10,861,웅상신도시푸르지오,24000,0,중개거래,202212
258368,경상남도 양산시 삼호로 74,84.96,2007,10,3,861,웅상신도시푸르지오,22500,0,중개거래,202212
258369,경상남도 양산시 삼호로 74,84.96,2007,14,6,861,웅상신도시푸르지오,23000,0,중개거래,202212
258370,경상남도 양산시 삼호로 74,84.963,2007,16,9,861,웅상신도시푸르지오,22000,0,중개거래,202212
258371,경상남도 양산시 삼호로 98,84.9246,2008,5,13,857,유승한내들,19500,0,중개거래,202212
258372,경상남도 양산시 삼호로 86,80.4587,2001,7,1,860,해인그린빌,13000,0,중개거래,202212
258373,경상남도 양산시 상북면 공암길 26,84.81,1992,21,1,665,일양하이츠타운,11000,0,중개거래,202212
258374,경상남도 양산시 상북면 삼계1길 9,59.94,1992,24,8,236,동우강변타워1,7400,1,중개거래,202212
258375,경상남도 양산시 상북면 삼계1길 2,42.12,1988,22,4,78,삼영,4500,32,직거래,202212
258376,경상남도 양산시 상북면 상북중앙로 437-3,59.92,1992,22,8,15,한성강변타운,5500,4,직거래,202212
258377,경상남도 양산시 상북면 반회서1길 6,80.04,1992,25,7,505,한영,8500,0,중개거래,202212
258378,경상남도 양산시 상북면 감결길 17,84.96,1994,5,13,908,대우마리나,13000,0,중개거래,202212
258379,경상남도 양산시 상북면 어곡터널로 207-2,83.23,1991,19,6,555,새진흥,8780,0,직거래,202212
258380,경상남도 양산시 모래들1길 14,61.4,1991,18,4,535,새진흥4,7000,0,중개거래,202212
258381,경상남도 양산시 소주회야로 75,49.8,1998,3,1,147,천성리버타운,6000,1,중개거래,202212
258382,경상남도 양산시 소주회야로 75,49.8,1998,6,1,147,천성리버타운,6300,1,중개거래,202212
258383,경상남도 양산시 소주회야로 75,49.8,1998,12,4,147,천성리버타운,5000,1,직거래,202212
258384,경상남도 양산시 소주회야로 75,49.8,1998,16,16,147,천성리버타운,6500,1,중개거래,202212
258385,경상남도 양산시 소주회야로 75,49.8,1998,16,16,147,천성리버타운,6500,1,중개거래,202212
258386,경상남도 양산시 소주회야로 75,49.8,1998,19,15,147,천성리버타운,7300,1,직거래,202212
