id,address,legal_code
12556,전라남도 곡성군 겸면 운교리,4672039030
12557,전라남도 곡성군 겸면 칠봉리,4672039031
12558,전라남도 곡성군 겸면 남양리,4672039032
12559,전라남도 곡성군 오산면,4672040000
12560,전라남도 곡성군 오산면 봉동리,4672040021
12561,전라남도 곡성군 오산면 율천리,4672040022
12562,전라남도 곡성군 오산면 단사리,4672040023
12563,전라남도 곡성군 오산면 조양리,4672040024
12564,전라남도 곡성군 오산면 선세리,4672040025
12565,전라남도 곡성군 오산면 가곡리,4672040026
12566,전라남도 곡성군 오산면 청단리,4672040027
12567,전라남도 곡성군 오산면 연화리,4672040028
12568,전라남도 곡성군 오산면 운곡리,4672040029
12569,전라남도 구례군,4673000000
12570,전라남도 구례군 구례읍,4673025000
12571,전라남도 구례군 구례읍 봉동리,4673025021
12572,전라남도 구례군 구례읍 봉남리,4673025022
12573,전라남도 구례군 구례읍 백련리,4673025023
12574,전라남도 구례군 구례읍 산성리,4673025024
12575,전라남도 구례군 구례읍 신월리,4673025025
12576,전라남도 구례군 구례읍 봉서리,4673025026
12577,전라남도 구례군 구례읍 원방리,4673025027
12578,전라남도 구례군 구례읍 논곡리,4673025028
12579,전라남도 구례군 구례읍 계산리,4673025029
12580,전라남도 구례군 구례읍 봉북리,4673025030
12581,전라남도 구례군 문척면,4673031000
12582,전라남도 구례군 문척면 월전리,4673031021
12583,전라남도 구례군 문척면 죽마리,4673031022
12584,전라남도 구례군 문척면 금정리,4673031023
12585,전라남도 구례군 문척면 중산리,4673031024
12586,전라남도 구례군 간전면,4673032000
12587,전라남도 구례군 간전면 간문리,4673032021
12588,전라남도 구례군 간전면 수평리,4673032022
12589,전라남도 구례군 간전면 흥대리,4673032023
12590,전라남도 구례군 간전면 중대리,4673032024
12591,전라남도 구례군 간전면 운천리,4673032025
12592,전라남도 구례군 간전면 금산리,4673032026
12593,전라남도 구례군 간전면 양천리,4673032027
12594,전라남도 구례군 간전면 삼산리,4673032028
12595,전라남도 구례군 간전면 효곡리,4673032029
12596,전라남도 구례군 토지면,4673033000
12597,전라남도 구례군 토지면 구산리,4673033021
12598,전라남도 구례군 토지면 파도리,4673033022
12599,전라남도 구례군 토지면 외곡리,4673033023
12600,전라남도 구례군 토지면 용두리,4673033024
12601,전라남도 구례군 토지면 오미리,4673033025
12602,전라남도 구례군 토지면 송정리,4673033026
12603,전라남도 구례군 토지면 내동리,4673033027
12604,전라남도 구례군 토지면 내서리,4673033028
12605,전라남도 구례군 토지면 문수리,4673033029
12606,전라남도 구례군 토지면 금내리,4673033030
12607,전라남도 구례군 마산면,4673034000
12608,전라남도 구례군 마산면 마산리,4673034021
12609,전라남도 구례군 마산면 광평리,4673034022
12610,전라남도 구례군 마산면 사도리,4673034023
12611,전라남도 구례군 마산면 황전리,4673034024
12612,전라남도 구례군 마산면 갑산리,4673034025
12613,전라남도 구례군 마산면 냉천리,4673034026
12614,전라남도 구례군 광의면,4673035000
12615,전라남도 구례군 광의면 연파리,4673035021
12616,전라남도 구례군 광의면 방광리,4673035022
12617,전라남도 구례군 광의면 대산리,4673035023
12618,전라남도 구례군 광의면 지천리,4673035024
12619,전라남도 구례군 광의면 수월리,4673035025
12620,전라남도 구례군 광의면 대전리,4673035026
12621,전라남도 구례군 광의면 온당리,4673035027
12622,전라남도 구례군 광의면 구만리,4673035028
12623,전라남도 구례군 용방면,4673036000
12624,전라남도 구례군 용방면 용정리,4673036021
12625,전라남도 구례군 용방면 신지리,4673036022
12626,전라남도 구례군 용방면 사림리,4673036023
12627,전라남도 구례군 용방면 용강리,4673036024
12628,전라남도 구례군 용방면 중방리,4673036025
12629,전라남도 구례군 용방면 신도리,4673036026
12630,전라남도 구례군 용방면 죽정리,4673036027
12631,전라남도 구례군 산동면,4673037000
12632,전라남도 구례군 산동면 원촌리,4673037021
12633,전라남도 구례군 산동면 원달리,4673037022
12634,전라남도 구례군 산동면 시상리,4673037023
12635,전라남도 구례군 산동면 외산리,4673037024
12636,전라남도 구례군 산동면 대평리,4673037025
12637,전라남도 구례군 산동면 좌사리,4673037026
12638,전라남도 구례군 산동면 이평리,4673037027
12639,전라남도 구례군 산동면 신학리,4673037028
12640,전라남도 구례군 산동면 내산리,4673037029
12641,전라남도 구례군 산동면 관산리,4673037030
12642,전라남도 구례군 산동면 수기리,4673037031
12643,전라남도 구례군 산동면 계천리,4673037032
12644,전라남도 구례군 산동면 둔사리,4673037033
12645,전라남도 구례군 산동면 위안리,4673037034
12646,전라남도 구례군 산동면 탑정리,4673037035
12647,전라남도 고흥군,4677000000
12648,전라남도 고흥군 고흥읍,4677025000
12649,전라남도 고흥군 고흥읍 고소리,4677025021
12650,전라남도 고흥군 고흥읍 호동리,4677025022
12651,전라남도 고흥군 고흥읍 성촌리,4677025023
12652,전라남도 고흥군 고흥읍 등암리,4677025024
12653,전라남도 고흥군 고흥읍 호형리,4677025025
12654,전라남도 고흥군 고흥읍 남계리,4677025026
12655,전라남도 고흥군 고흥읍 옥하리,4677025027
12656,전라남도 고흥군 고흥읍 서문리,4677025028
12657,전라남도 고흥군 고흥읍 행정리,4677025029
12658,전라남도 고흥군 도양읍,4677025300
12659,전라남도 고흥군 도양읍 장계리,4677025321
12660,전라남도 고흥군 도양읍 관리,4677025322
12661,전라남도 고흥군 도양읍 용정리,4677025323
12662,전라남도 고흥군 도양읍 봉암리,4677025324
12663,전라남도 고흥군 도양읍 득량리,4677025325
12664,전라남도 고흥군 도양읍 소록리,4677025326
12665,전라남도 고흥군 도양읍 시산리,4677025327
12666,전라남도 고흥군 풍양면,4677031000
12667,전라남도 고흥군 풍양면 상림리,4677031021
12668,전라남도 고흥군 풍양면 야막리,4677031022
12669,전라남도 고흥군 풍양면 보천리,4677031023
12670,전라남도 고흥군 풍양면 당두리,4677031024
12671,전라남도 고흥군 풍양면 고옥리,4677031025
12672,전라남도 고흥군 풍양면 한동리,4677031026
12673,전라남도 고흥군 풍양면 안동리,4677031027
12674,전라남도 고흥군 풍양면 매곡리,4677031028
12675,전라남도 고흥군 풍양면 풍남리,4677031029
12676,전라남도 고흥군 풍양면 송정리,4677031030
12677,전라남도 고흥군 풍양면 율치리,4677031031
12678,전라남도 고흥군 풍양면 봉양리,4677031032
12679,전라남도 고흥군 도덕면,4677032000
12680,전라남도 고흥군 도덕면 도덕리,4677032021
12681,전라남도 고흥군 도덕면 신양리,4677032022
12682,전라남도 고흥군 도덕면 가야리,4677032023
12683,전라남도 고흥군 도덕면 봉덕리,4677032024
12684,전라남도 고흥군 도덕면 오마리,4677032025
12685,전라남도 고흥군 도덕면 용동리,4677032026
12686,전라남도 고흥군 금산면,4677033000
12687,전라남도 고흥군 금산면 대흥리,4677033021
12688,전라남도 고흥군 금산면 어전리,4677033022
12689,전라남도 고흥군 금산면 신전리,4677033023
12690,전라남도 고흥군 금산면 신촌리,4677033024
12691,전라남도 고흥군 금산면 석정리,4677033025
12692,전라남도 고흥군 금산면 신평리,4677033026
12693,전라남도 고흥군 금산면 오천리,4677033027
12694,전라남도 고흥군 도화면,4677034000
12695,전라남도 고흥군 도화면 가화리,4677034021
12696,전라남도 고흥군 도화면 구암리,4677034022
12697,전라남도 고흥군 도화면 사덕리,4677034023
12698,전라남도 고흥군 도화면 덕중리,4677034025
12699,전라남도 고흥군 도화면 봉산리,4677034026
12700,전라남도 고흥군 도화면 당오리,4677034027
12701,전라남도 고흥군 도화면 신호리,4677034028
12702,전라남도 고흥군 도화면 봉룡리,4677034029
12703,전라남도 고흥군 도화면 지죽리,4677034030
12704,전라남도 고흥군 도화면 발포리,4677034031
12705,전라남도 고흥군 포두면,4677035000
12706,전라남도 고흥군 포두면 남성리,4677035021
12707,전라남도 고흥군 포두면 옥강리,4677035022
12708,전라남도 고흥군 포두면 차동리,4677035023
12709,전라남도 고흥군 포두면 세동리,4677035024
12710,전라남도 고흥군 포두면 길두리,4677035025
12711,전라남도 고흥군 포두면 상대리,4677035026
12712,전라남도 고흥군 포두면 봉림리,4677035027
12713,전라남도 고흥군 포두면 장수리,4677035028
12714,전라남도 고흥군 포두면 상포리,4677035029
12715,전라남도 고흥군 포두면 남촌리,4677035030
12716,전라남도 고흥군 포두면 송산리,4677035031
12717,전라남도 고흥군 포두면 오취리,4677035032
12718,전라남도 고흥군 봉래면,4677036000
12719,전라남도 고흥군 봉래면 외초리,4677036022
12720,전라남도 고흥군 봉래면 예내리,4677036023
12721,전라남도 고흥군 봉래면 신금리,4677036024
12722,전라남도 고흥군 봉래면 사양리,4677036027
12723,전라남도 고흥군 점암면,4677037000
12724,전라남도 고흥군 점암면 천학리,4677037021
12725,전라남도 고흥군 점암면 장남리,4677037022
12726,전라남도 고흥군 점암면 강산리,4677037023
12727,전라남도 고흥군 점암면 여호리,4677037024
12728,전라남도 고흥군 점암면 화계리,4677037025
12729,전라남도 고흥군 점암면 성기리,4677037026
12730,전라남도 고흥군 점암면 모룡리,4677037027
12731,전라남도 고흥군 점암면 대룡리,4677037028
12732,전라남도 고흥군 점암면 사정리,4677037029
12733,전라남도 고흥군 점암면 연봉리,4677037030
12734,전라남도 고흥군 점암면 신안리,4677037031
12735,전라남도 고흥군 과역면,4677038000
12736,전라남도 고흥군 과역면 신곡리,4677038021
12737,전라남도 고흥군 과역면 백일리,4677038022
12738,전라남도 고흥군 과역면 연등리,4677038023
12739,전라남도 고흥군 과역면 호덕리,4677038024
12740,전라남도 고흥군 과역면 석봉리,4677038025
12741,전라남도 고흥군 과역면 과역리,4677038026
12742,전라남도 고흥군 과역면 노일리,4677038027
12743,전라남도 고흥군 과역면 도천리,4677038028
12744,전라남도 고흥군 남양면,4677039000
12745,전라남도 고흥군 남양면 장담리,4677039021
12746,전라남도 고흥군 남양면 신흥리,4677039022
12747,전라남도 고흥군 남양면 대곡리,4677039023
12748,전라남도 고흥군 남양면 남양리,4677039024
12749,전라남도 고흥군 남양면 중산리,4677039025
12750,전라남도 고흥군 남양면 월정리,4677039026
12751,전라남도 고흥군 남양면 망주리,4677039027
12752,전라남도 고흥군 남양면 침교리,4677039028
12753,전라남도 고흥군 동강면,4677040000
12754,전라남도 고흥군 동강면 유둔리,4677040021
12755,전라남도 고흥군 동강면 마륜리,4677040022
12756,전라남도 고흥군 동강면 대강리,4677040023
12757,전라남도 고흥군 동강면 매곡리,4677040024
12758,전라남도 고흥군 동강면 한천리,4677040025
12759,전라남도 고흥군 동강면 오월리,4677040026
12760,전라남도 고흥군 동강면 청송리,4677040027
12761,전라남도 고흥군 동강면 죽암리,4677040028
12762,전라남도 고흥군 동강면 장덕리,4677040029
12763,전라남도 고흥군 동강면 노동리,4677040030
12764,전라남도 고흥군 대서면,4677041000
12765,전라남도 고흥군 대서면 금마리,4677041021
12766,전라남도 고흥군 대서면 남정리,4677041022
12767,전라남도 고흥군 대서면 안남리,4677041023
12768,전라남도 고흥군 대서면 화산리,4677041024
12769,전라남도 고흥군 대서면 송림리,4677041025
12770,전라남도 고흥군 대서면 송강리,4677041026
12771,전라남도 고흥군 대서면 상남리,4677041027
12772,전라남도 고흥군 두원면,4677042000
12773,전라남도 고흥군 두원면 학곡리,4677042021
12774,전라남도 고흥군 두원면 관덕리,4677042022
12775,전라남도 고흥군 두원면 풍류리,4677042023
12776,전라남도 고흥군 두원면 대금리,4677042024
12777,전라남도 고흥군 두원면 용당리,4677042025
12778,전라남도 고흥군 두원면 대전리,4677042026
12779,전라남도 고흥군 두원면 예회리,4677042027
12780,전라남도 고흥군 두원면 성두리,4677042028
12781,전라남도 고흥군 두원면 영오리,4677042029
12782,전라남도 고흥군 두원면 용산리,4677042030
12783,전라남도 고흥군 두원면 신송리,4677042031
12784,전라남도 고흥군 두원면 용반리,4677042032
12785,전라남도 고흥군 두원면 운대리,4677042033
12786,전라남도 고흥군 영남면,4677044000
12787,전라남도 고흥군 영남면 양사리,4677044021
12788,전라남도 고흥군 영남면 금사리,4677044022
12789,전라남도 고흥군 영남면 남열리,4677044023
12790,전라남도 고흥군 영남면 우천리,4677044024
12791,전라남도 고흥군 동일면,4677045000
12792,전라남도 고흥군 동일면 봉영리,4677045021
12793,전라남도 고흥군 동일면 백양리,4677045022
12794,전라남도 고흥군 동일면 덕흥리,4677045023
12795,전라남도 보성군,4678000000
12796,전라남도 보성군 보성읍,4678025000
12797,전라남도 보성군 보성읍 보성리,4678025021
12798,전라남도 보성군 보성읍 우산리,4678025022
12799,전라남도 보성군 보성읍 옥평리,4678025023
12800,전라남도 보성군 보성읍 봉산리,4678025024
12801,전라남도 보성군 보성읍 쾌상리,4678025025
12802,전라남도 보성군 보성읍 옥암리,4678025026
12803,전라남도 보성군 보성읍 대야리,4678025027
12804,전라남도 보성군 보성읍 원봉리,4678025028
12805,전라남도 보성군 보성읍 주봉리,4678025029
12806,전라남도 보성군 보성읍 용문리,4678025030
12807,전라남도 보성군 벌교읍,4678025300
12808,전라남도 보성군 벌교읍 벌교리,4678025321
12809,전라남도 보성군 벌교읍 전동리,4678025322
12810,전라남도 보성군 벌교읍 지동리,4678025323
12811,전라남도 보성군 벌교읍 고읍리,4678025324
12812,전라남도 보성군 벌교읍 낙성리,4678025325
12813,전라남도 보성군 벌교읍 추동리,4678025326
12814,전라남도 보성군 벌교읍 징광리,4678025327
12815,전라남도 보성군 벌교읍 칠동리,4678025329
12816,전라남도 보성군 벌교읍 척령리,4678025330
12817,전라남도 보성군 벌교읍 마동리,4678025331
12818,전라남도 보성군 벌교읍 장좌리,4678025332
12819,전라남도 보성군 벌교읍 영등리,4678025333
12820,전라남도 보성군 벌교읍 장암리,4678025334
12821,전라남도 보성군 벌교읍 대포리,4678025335
12822,전라남도 보성군 벌교읍 연산리,4678025336
12823,전라남도 보성군 벌교읍 봉림리,4678025337
12824,전라남도 보성군 벌교읍 회정리,4678025338
12825,전라남도 보성군 벌교읍 장양리,4678025339
12826,전라남도 보성군 벌교읍 호동리,4678025340
12827,전라남도 보성군 벌교읍 장도리,4678025341
12828,전라남도 보성군 벌교읍 옥전리,4678025342
12829,전라남도 보성군 노동면,4678031000
12830,전라남도 보성군 노동면 광곡리,4678031021
12831,전라남도 보성군 노동면 대련리,4678031022
12832,전라남도 보성군 노동면 감정리,4678031023
12833,전라남도 보성군 노동면 금호리,4678031024
12834,전라남도 보성군 노동면 옥마리,4678031025
12835,전라남도 보성군 노동면 용호리,4678031026
12836,전라남도 보성군 노동면 거석리,4678031027
12837,전라남도 보성군 노동면 신천리,4678031028
12838,전라남도 보성군 노동면 학동리,4678031029
12839,전라남도 보성군 노동면 명봉리,4678031030
12840,전라남도 보성군 미력면,4678032000
12841,전라남도 보성군 미력면 도개리,4678032021
12842,전라남도 보성군 미력면 미력리,4678032022
12843,전라남도 보성군 미력면 화방리,4678032023
12844,전라남도 보성군 미력면 용정리,4678032024
12845,전라남도 보성군 미력면 덕림리,4678032025
12846,전라남도 보성군 미력면 반룡리,4678032026
12847,전라남도 보성군 미력면 초당리,4678032027
12848,전라남도 보성군 겸백면,4678033000
12849,전라남도 보성군 겸백면 석호리,4678033021
12850,전라남도 보성군 겸백면 운림리,4678033022
12851,전라남도 보성군 겸백면 은덕리,4678033023
12852,전라남도 보성군 겸백면 평호리,4678033024
12853,전라남도 보성군 겸백면 도안리,4678033025
12854,전라남도 보성군 겸백면 용산리,4678033026
12855,전라남도 보성군 겸백면 남양리,4678033027
12856,전라남도 보성군 겸백면 사곡리,4678033028
12857,전라남도 보성군 겸백면 수남리,4678033029
12858,전라남도 보성군 율어면,4678034000
12859,전라남도 보성군 율어면 율어리,4678034021
12860,전라남도 보성군 율어면 금천리,4678034022
12861,전라남도 보성군 율어면 선암리,4678034023
12862,전라남도 보성군 율어면 문양리,4678034024
12863,전라남도 보성군 율어면 칠음리,4678034025
12864,전라남도 보성군 율어면 고죽리,4678034026
12865,전라남도 보성군 율어면 이동리,4678034027
12866,전라남도 보성군 율어면 유신리,4678034028
12867,전라남도 보성군 율어면 장동리,4678034029
12868,전라남도 보성군 복내면,4678035000
12869,전라남도 보성군 복내면 복내리,4678035021
12870,전라남도 보성군 복내면 반석리,4678035022
12871,전라남도 보성군 복내면 용동리,4678035023
12872,전라남도 보성군 복내면 진봉리,4678035024
12873,전라남도 보성군 복내면 봉천리,4678035025
12874,전라남도 보성군 복내면 일봉리,4678035026
12875,전라남도 보성군 복내면 시천리,4678035027
12876,전라남도 보성군 복내면 용전리,4678035028
12877,전라남도 보성군 복내면 유정리,4678035029
12878,전라남도 보성군 복내면 계산리,4678035030
12879,전라남도 보성군 복내면 장천리,4678035031
12880,전라남도 보성군 복내면 동교리,4678035032
12881,전라남도 보성군 문덕면,4678036000
12882,전라남도 보성군 문덕면 운곡리,4678036021
12883,전라남도 보성군 문덕면 용암리,4678036022
12884,전라남도 보성군 문덕면 덕치리,4678036023
12885,전라남도 보성군 문덕면 죽산리,4678036024
12886,전라남도 보성군 문덕면 봉갑리,4678036025
12887,전라남도 보성군 문덕면 봉정리,4678036026
12888,전라남도 보성군 문덕면 양동리,4678036027
12889,전라남도 보성군 문덕면 귀산리,4678036028
12890,전라남도 보성군 문덕면 동산리,4678036029
12891,전라남도 보성군 조성면,4678037000
12892,전라남도 보성군 조성면 조성리,4678037021
12893,전라남도 보성군 조성면 매현리,4678037022
12894,전라남도 보성군 조성면 은곡리,4678037023
12895,전라남도 보성군 조성면 신월리,4678037024
12896,전라남도 보성군 조성면 귀산리,4678037025
12897,전라남도 보성군 조성면 축내리,4678037026
12898,전라남도 보성군 조성면 대곡리,4678037027
12899,전라남도 보성군 조성면 우천리,4678037028
12900,전라남도 보성군 조성면 봉능리,4678037029
12901,전라남도 보성군 조성면 덕산리,4678037030
12902,전라남도 보성군 조성면 동촌리,4678037031
12903,전라남도 보성군 조성면 용전리,4678037032
12904,전라남도 보성군 득량면,4678038000
12905,전라남도 보성군 득량면 삼정리,4678038021
12906,전라남도 보성군 득량면 송곡리,4678038022
12907,전라남도 보성군 득량면 예당리,4678038023
12908,전라남도 보성군 득량면 오봉리,4678038024
12909,전라남도 보성군 득량면 해평리,4678038025
12910,전라남도 보성군 득량면 비봉리,4678038026
12911,전라남도 보성군 득량면 도촌리,4678038027
12912,전라남도 보성군 득량면 마천리,4678038028
12913,전라남도 보성군 득량면 정흥리,4678038029
12914,전라남도 보성군 회천면,4678039000
12915,전라남도 보성군 회천면 율포리,4678039021
12916,전라남도 보성군 회천면 벽교리,4678039022
12917,전라남도 보성군 회천면 전일리,4678039023
12918,전라남도 보성군 회천면 봉강리,4678039024
12919,전라남도 보성군 회천면 회령리,4678039025
12920,전라남도 보성군 회천면 영천리,4678039026
12921,전라남도 보성군 회천면 동율리,4678039027
12922,전라남도 보성군 회천면 군농리,4678039028
12923,전라남도 보성군 회천면 화죽리,4678039029
12924,전라남도 보성군 회천면 천포리,4678039030
12925,전라남도 보성군 회천면 서당리,4678039031
12926,전라남도 보성군 회천면 객산리,4678039032
12927,전라남도 보성군 웅치면,4678040000
12928,전라남도 보성군 웅치면 중산리,4678040021
12929,전라남도 보성군 웅치면 강산리,4678040022
12930,전라남도 보성군 웅치면 대산리,4678040023
12931,전라남도 보성군 웅치면 용반리,4678040024
12932,전라남도 보성군 웅치면 봉산리,4678040025
12933,전라남도 보성군 웅치면 유산리,4678040026
12934,전라남도 화순군,4679000000
12935,전라남도 화순군 화순읍,4679025000
12936,전라남도 화순군 화순읍 교리,4679025021
12937,전라남도 화순군 화순읍 향청리,4679025022
12938,전라남도 화순군 화순읍 만연리,4679025023
12939,전라남도 화순군 화순읍 신기리,4679025024
12940,전라남도 화순군 화순읍 훈리,4679025025
12941,전라남도 화순군 화순읍 동구리,4679025026
12942,전라남도 화순군 화순읍 유천리,4679025027
12943,전라남도 화순군 화순읍 일심리,4679025028
12944,전라남도 화순군 화순읍 다지리,4679025029
12945,전라남도 화순군 화순읍 광덕리,4679025030
12946,전라남도 화순군 화순읍 삼천리,4679025031
12947,전라남도 화순군 화순읍 이십곡리,4679025032
12948,전라남도 화순군 화순읍 대리,4679025033
12949,전라남도 화순군 화순읍 강정리,4679025034
12950,전라남도 화순군 화순읍 벽라리,4679025035
12951,전라남도 화순군 화순읍 감도리,4679025036
12952,전라남도 화순군 화순읍 계소리,4679025037
12953,전라남도 화순군 화순읍 도웅리,4679025038
12954,전라남도 화순군 화순읍 세량리,4679025039
12955,전라남도 화순군 화순읍 연양리,4679025040
12956,전라남도 화순군 화순읍 내평리,4679025041
12957,전라남도 화순군 화순읍 서태리,4679025042
12958,전라남도 화순군 화순읍 앵남리,4679025043
12959,전라남도 화순군 화순읍 수만리,4679025044
12960,전라남도 화순군 화순읍 주도리,4679025045
12961,전라남도 화순군 한천면,4679031000
12962,전라남도 화순군 한천면 모산리,4679031021
12963,전라남도 화순군 한천면 금전리,4679031022
12964,전라남도 화순군 한천면 한계리,4679031023
12965,전라남도 화순군 한천면 정리,4679031024
12966,전라남도 화순군 한천면 가암리,4679031025
12967,전라남도 화순군 한천면 오음리,4679031026
12968,전라남도 화순군 한천면 반곡리,4679031027
12969,전라남도 화순군 한천면 평리,4679031028
12970,전라남도 화순군 한천면 정우리,4679031029
12971,전라남도 화순군 한천면 동가리,4679031030
12972,전라남도 화순군 한천면 고시리,4679031031
12973,전라남도 화순군 춘양면,4679032000
12974,전라남도 화순군 춘양면 석정리,4679032021
12975,전라남도 화순군 춘양면 화림리,4679032022
12976,전라남도 화순군 춘양면 대신리,4679032023
12977,전라남도 화순군 춘양면 회송리,4679032024
12978,전라남도 화순군 춘양면 양곡리,4679032025
12979,전라남도 화순군 춘양면 용곡리,4679032026
12980,전라남도 화순군 춘양면 월평리,4679032027
12981,전라남도 화순군 춘양면 가동리,4679032028
12982,전라남도 화순군 춘양면 변천리,4679032029
12983,전라남도 화순군 춘양면 산간리,4679032030
12984,전라남도 화순군 춘양면 가봉리,4679032031
12985,전라남도 화순군 춘양면 용두리,4679032032
12986,전라남도 화순군 춘양면 우봉리,4679032033
12987,전라남도 화순군 춘양면 부곡리,4679032034
12988,전라남도 화순군 청풍면,4679033000
12989,전라남도 화순군 청풍면 풍암리,4679033021
12990,전라남도 화순군 청풍면 한지리,4679033022
12991,전라남도 화순군 청풍면 어리,4679033023
12992,전라남도 화순군 청풍면 세청리,4679033024
12993,전라남도 화순군 청풍면 대비리,4679033025
12994,전라남도 화순군 청풍면 백운리,4679033026
12995,전라남도 화순군 청풍면 청용리,4679033027
12996,전라남도 화순군 청풍면 이만리,4679033028
12997,전라남도 화순군 청풍면 신석리,4679033029
12998,전라남도 화순군 청풍면 신리,4679033030
12999,전라남도 화순군 청풍면 차리,4679033031
13000,전라남도 화순군 이양면,4679034000
13001,전라남도 화순군 이양면 금능리,4679034021
13002,전라남도 화순군 이양면 강성리,4679034022
13003,전라남도 화순군 이양면 용반리,4679034023
13004,전라남도 화순군 이양면 장치리,4679034024
13005,전라남도 화순군 이양면 묵곡리,4679034025
13006,전라남도 화순군 이양면 옥리,4679034026
13007,전라남도 화순군 이양면 품평리,4679034027
13008,전라남도 화순군 이양면 오류리,4679034028
13009,전라남도 화순군 이양면 이양리,4679034029
13010,전라남도 화순군 이양면 율계리,4679034030
13011,전라남도 화순군 이양면 송정리,4679034031
13012,전라남도 화순군 이양면 초방리,4679034032
13013,전라남도 화순군 이양면 매정리,4679034033
13014,전라남도 화순군 이양면 연화리,4679034034
13015,전라남도 화순군 이양면 구례리,4679034035
13016,전라남도 화순군 이양면 쌍봉리,4679034036
13017,전라남도 화순군 이양면 증리,4679034037
13018,전라남도 화순군 능주면,4679035000
13019,전라남도 화순군 능주면 남정리,4679035021
13020,전라남도 화순군 능주면 정남리,4679035022
13021,전라남도 화순군 능주면 석고리,4679035023
13022,전라남도 화순군 능주면 잠정리,4679035024
13023,전라남도 화순군 능주면 내리,4679035025
13024,전라남도 화순군 능주면 관영리,4679035026
13025,전라남도 화순군 능주면 천덕리,4679035027
13026,전라남도 화순군 능주면 만인리,4679035028
13027,전라남도 화순군 능주면 광사리,4679035029
13028,전라남도 화순군 능주면 백암리,4679035030
13029,전라남도 화순군 능주면 만수리,4679035031
13030,전라남도 화순군 능주면 원지리,4679035032
13031,전라남도 화순군 도곡면,4679036000
13032,전라남도 화순군 도곡면 대곡리,4679036021
13033,전라남도 화순군 도곡면 효산리,4679036022
13034,전라남도 화순군 도곡면 월곡리,4679036023
13035,전라남도 화순군 도곡면 쌍옥리,4679036024
13036,전라남도 화순군 도곡면 평리,4679036025
13037,전라남도 화순군 도곡면 덕곡리,4679036026
13038,전라남도 화순군 도곡면 신성리,4679036027
13039,전라남도 화순군 도곡면 천암리,4679036028
13040,전라남도 화순군 도곡면 신덕리,4679036029
13041,전라남도 화순군 도곡면 미곡리,4679036030
13042,전라남도 화순군 도곡면 죽청리,4679036031
13043,전라남도 화순군 도곡면 원화리,4679036032
13044,전라남도 화순군 도암면,4679037000
13045,전라남도 화순군 도암면 운월리,4679037021
13046,전라남도 화순군 도암면 도장리,4679037022
13047,전라남도 화순군 도암면 벽지리,4679037023
13048,전라남도 화순군 도암면 정천리,4679037024
13049,전라남도 화순군 도암면 원천리,4679037025
13050,전라남도 화순군 도암면 천태리,4679037026
13051,전라남도 화순군 도암면 지월리,4679037027
13052,전라남도 화순군 도암면 등광리,4679037028
13053,전라남도 화순군 도암면 대초리,4679037029
13054,전라남도 화순군 도암면 용강리,4679037030
13055,전라남도 화순군 도암면 호암리,4679037031
13056,전라남도 화순군 도암면 우치리,4679037032
13057,전라남도 화순군 도암면 봉하리,4679037033
13058,전라남도 화순군 도암면 왕정리,4679037034
13059,전라남도 화순군 도암면 행산리,4679037035
13060,전라남도 화순군 이서면,4679038000
13061,전라남도 화순군 이서면 서리,4679038021
13062,전라남도 화순군 이서면 월산리,4679038022
13063,전라남도 화순군 이서면 보산리,4679038023
13064,전라남도 화순군 이서면 장학리,4679038024
13065,전라남도 화순군 이서면 창랑리,4679038025
13066,전라남도 화순군 이서면 도석리,4679038026
13067,전라남도 화순군 이서면 야사리,4679038027
13068,전라남도 화순군 이서면 보월리,4679038028
13069,전라남도 화순군 이서면 인계리,4679038029
13070,전라남도 화순군 이서면 영평리,4679038030
13071,전라남도 화순군 이서면 안심리,4679038031
13072,전라남도 화순군 이서면 갈두리,4679038032
13073,전라남도 화순군 백아면,4679039500
13074,전라남도 화순군 백아면 임곡리,4679039521
13075,전라남도 화순군 백아면 옥리,4679039522
13076,전라남도 화순군 백아면 서유리,4679039523
13077,전라남도 화순군 백아면 맹리,4679039524
13078,전라남도 화순군 백아면 남치리,4679039525
13079,전라남도 화순군 백아면 원리,4679039526
13080,전라남도 화순군 백아면 송단리,4679039527
13081,전라남도 화순군 백아면 방리,4679039528
13082,전라남도 화순군 백아면 노기리,4679039529
13083,전라남도 화순군 백아면 이천리,4679039530
13084,전라남도 화순군 백아면 길성리,4679039531
13085,전라남도 화순군 백아면 와천리,4679039532
13086,전라남도 화순군 백아면 다곡리,4679039533
13087,전라남도 화순군 백아면 수리,4679039534
13088,전라남도 화순군 백아면 노치리,4679039535
13089,전라남도 화순군 백아면 용곡리,4679039536
13090,전라남도 화순군 동복면,4679040000
13091,전라남도 화순군 동복면 독상리,4679040021
13092,전라남도 화순군 동복면 칠정리,4679040022
13093,전라남도 화순군 동복면 천변리,4679040023
13094,전라남도 화순군 동복면 유천리,4679040024
13095,전라남도 화순군 동복면 신율리,4679040025
13096,전라남도 화순군 동복면 가수리,4679040026
13097,전라남도 화순군 동복면 안성리,4679040027
13098,전라남도 화순군 동복면 연월리,4679040028
13099,전라남도 화순군 동복면 읍애리,4679040029
13100,전라남도 화순군 동복면 연둔리,4679040030
13101,전라남도 화순군 동복면 구암리,4679040031
13102,전라남도 화순군 동복면 한천리,4679040032
13103,전라남도 화순군 사평면,4679041500
