_trade_data_id,address,area,build-year,floor,Y,X,main-num,name,price,sub-num,day,trade-type,year-and-month
255391,강원도 삼척시 동해대로 4122-20,27.36,1995,14,37.447748,129.1792702,356,강부3차,3100,2,20,직거래,202212
255392,강원도 삼척시 청석로 78,39.87,1998,3,37.4472698,129.1775336,457,석미,4500,3,1,중개거래,202212
255393,강원도 삼척시 청석로 78,56.97,1998,14,37.4472698,129.1775336,457,석미,7900,3,12,중개거래,202212
255394,강원도 삼척시 청석로 78,56.97,1998,13,37.4472698,129.1775336,457,석미,8550,3,15,중개거래,202212
255395,강원도 삼척시 동해대로 4025-10,49.94,1992,1,37.4399671,129.1779616,455,영진(라),4000,2,9,직거래,202212
255396,강원도 삼척시 청석로 64,59.85,2002,15,37.4470424,129.1759366,457,청솔1차,8800,1,8,직거래,202212
255397,강원도 삼척시 청석로 64,59.85,2002,13,37.4470424,129.1759366,457,청솔1차,9500,1,20,중개거래,202212
255398,강원도 삼척시 청석로 64,59.85,2002,13,37.4470424,129.1759366,457,청솔1차,9500,1,20,직거래,202212
255399,강원도 속초시 미시령로 3373-7,30.21,1996,7,38.2067823,128.5754298,781,계명,5750,12,8,중개거래,202212
255400,강원도 속초시 미시령로 3373-7,30.21,1996,5,38.2067823,128.5754298,781,계명,5950,12,20,중개거래,202212
255401,강원도 속초시 동해대로 4284,84.9976,2011,15,38.1992615,128.57311,1029,남광하우스토리,31000,0,2,직거래,202212
255402,강원도 속초시 미시령로3337번길 10,39.8354,2000,5,38.2057748,128.5714026,783,대명늘푸른,9850,0,20,중개거래,202212
255403,강원도 속초시 미시령로3359번길 15,60,1997,10,38.2078706,128.5739539,781,동부,16150,1,1,중개거래,202212
255404,강원도 속초시 미시령로3359번길 15,60,1997,8,38.2078706,128.5739539,781,동부,17000,1,15,중개거래,202212
255405,강원도 속초시 만천4길 1,84.93,1991,14,38.2002592,128.5735973,767,럭키설악1,16300,224,1,직거래,202212
255406,강원도 속초시 만천4길 1,76.39,1991,3,38.2002592,128.5735973,767,럭키설악1,12000,224,14,중개거래,202212
255407,강원도 속초시 만천4길 1,84.93,1991,9,38.2002592,128.5735973,767,럭키설악1,17500,224,18,중개거래,202212
255408,강원도 속초시 만천4길 1,84.93,1991,10,38.2002592,128.5735973,767,럭키설악1,16500,224,19,직거래,202212
255409,강원도 속초시 미시령로 3409,128.62,1992,4,38.2084267,128.5781375,620,럭키설악2,23000,13,15,중개거래,202212
255410,강원도 속초시 미시령로3337번길 20,118.0531,2006,11,38.206463,128.5706887,1027,명지미래힐,31500,0,26,중개거래,202212
255411,강원도 속초시 밤골3길 27,43.26,1995,2,38.201891,128.5659718,924,삼호,8500,0,20,중개거래,202212
255412,강원도 속초시 번영로43번길 52,39.69,1990,3,38.2075014,128.5794319,898,주공2,16500,0,14,중개거래,202212
255413,강원도 속초시 먹거리길 17,41.85,1993,11,38.1970189,128.5748049,961,주공3,9500,1,1,직거래,202212
255414,강원도 속초시 먹거리길 17,41.85,1993,9,38.1970189,128.5748049,961,주공3,10500,1,8,중개거래,202212
255415,강원도 속초시 수복로 174,45.2346,2011,17,38.2032768,128.5882928,630,생모리츠,21500,0,10,중개거래,202212
255416,강원도 속초시 수복로 174,65.9236,2011,7,38.2032768,128.5882928,630,생모리츠,26000,0,29,중개거래,202212
255417,강원도 속초시 번영로67번길 25,59.895,1992,5,38.2066415,128.5820627,625,속초대명2,12700,0,2,중개거래,202212
255418,강원도 속초시 번영로129번길 22,114.7859,2017,12,38.2117757,128.5859404,596,e편한세상영랑호,57000,0,14,중개거래,202212
255419,강원도 속초시 영랑호반길 103,59.93,1997,13,38.211343,128.5841669,512,대명영랑호,16500,0,19,중개거래,202212
255420,강원도 속초시 온정로1길 11-8,84.8533,2009,14,38.1849339,128.5899374,1568,대광로제비앙,23000,0,14,직거래,202212
255421,강원도 속초시 소평로 162,166.535,1996,15,38.1900748,128.5779924,1499,부영3,41000,0,5,중개거래,202212
255422,강원도 속초시 소평로 162,59.905,1996,11,38.1900748,128.5779924,1499,부영3,19500,0,14,중개거래,202212
255423,강원도 속초시 소평로 162,84.88,1996,15,38.1900748,128.5779924,1499,부영3,19500,0,14,중개거래,202212
255424,강원도 속초시 청대로204번길 40,40,1995,3,38.1883824,128.5813466,1501,부영5,10000,0,7,중개거래,202212
255425,강원도 속초시 청대로204번길 40,50,1995,12,38.1883824,128.5813466,1501,부영5,14700,0,7,중개거래,202212
255426,강원도 속초시 조양로142번길 13,50,1995,2,38.1886472,128.584271,1505,부영9,13000,0,15,중개거래,202212
255427,강원도 속초시 청대로 22-7,59.76,2001,4,38.1848053,128.5975615,1294,성호,13000,23,1,중개거래,202212
255428,강원도 속초시 청대로 22-7,59.76,2001,11,38.1848053,128.5975615,1294,성호,13500,23,14,중개거래,202212
255429,강원도 속초시 청대로 22-7,59.76,2001,13,38.1848053,128.5975615,1294,성호,14800,23,29,중개거래,202212
255430,강원도 속초시 청대로 40,84.9762,2019,7,38.1846148,128.5960417,1572,속초KCC스위첸,45900,0,1,중개거래,202212
255431,강원도 속초시 청대로 40,84.9762,2019,2,38.1846148,128.5960417,1572,속초KCC스위첸,43550,0,1,중개거래,202212
255432,강원도 속초시 청대로 40,84.9762,2019,12,38.1846148,128.5960417,1572,속초KCC스위첸,46400,0,1,중개거래,202212
255433,강원도 속초시 청대로 40,84.9762,2019,3,38.1846148,128.5960417,1572,속초KCC스위첸,44300,0,1,중개거래,202212
255434,강원도 속초시 청대로 40,84.9762,2019,18,38.1846148,128.5960417,1572,속초KCC스위첸,46400,0,1,중개거래,202212
255435,강원도 속초시 청대로 40,84.9762,2019,13,38.1846148,128.5960417,1572,속초KCC스위첸,46400,0,1,중개거래,202212
255436,강원도 속초시 청대로 40,84.9762,2019,9,38.1846148,128.5960417,1572,속초KCC스위첸,46000,0,1,중개거래,202212
255437,강원도 속초시 청대로 40,84.9762,2019,7,38.1846148,128.5960417,1572,속초KCC스위첸,45900,0,1,중개거래,202212
255438,강원도 속초시 청대로 40,59.9027,2019,17,38.1846148,128.5960417,1572,속초KCC스위첸,31000,0,6,중개거래,202212
255439,강원도 속초시 청대로 40,74.5213,2019,5,38.1846148,128.5960417,1572,속초KCC스위첸,36800,0,21,중개거래,202212
255440,강원도 속초시 동해대로 3958,96.25,2020,29,38.1882559,128.6011056,1459,속초서희스타힐스더베이,68000,0,7,중개거래,202212
255441,강원도 속초시 조양로 181,84.9974,2020,28,38.1870387,128.5797948,1586,속초자이,53500,0,13,중개거래,202212
255442,강원도 속초시 온정로1길 30,59.7891,2015,10,38.1862425,128.5895028,1569,속초조양양우내안애아파트,28000,0,4,중개거래,202212
255443,강원도 속초시 청대마을길 20,120.09,2006,12,38.1876466,128.5715692,1563,속초조양코아루,37000,0,1,직거래,202212
255444,강원도 속초시 논산길 17,84.288,2020,10,38.1863976,128.5818901,1585,조양동휴먼빌아파트,42000,0,8,중개거래,202212
255445,강원도 속초시 청대로 210,84.98,2019,9,38.1875534,128.5777327,1582,효성해링턴플레이스,40500,0,4,중개거래,202212
255446,강원도 속초시 번영로 40,59.675,1983,1,38.2037447,128.5830101,632,금강,8000,30,27,중개거래,202212
255447,강원도 양구군 양구읍 양록길23번길 11,59.4,1998,9,38.1076508,127.9846977,510,경림,11000,0,3,중개거래,202212
255448,강원도 양구군 양구읍 양록길23번길 11,37.755,1998,15,38.1076508,127.9846977,510,경림,7100,0,8,직거래,202212
255449,강원도 양구군 양구읍 양록길23번길 11,37.755,1998,11,38.1076508,127.9846977,510,경림,6950,0,22,직거래,202212
255450,강원도 양구군 양구읍 박수근로313번길 17,84.9,2010,9,38.1002352,127.9816778,436,양구석미모닝파크,16800,0,13,중개거래,202212
255451,강원도 양양군 강현면 정암1길 13-24,50.5365,2004,6,38.1373801,128.6146507,162,썬라이즈빌,27800,6,13,직거래,202212
255452,강원도 양양군 손양면 손중로 211-8,39.6,1998,15,38.0614604,128.640567,303,삼호,7400,0,1,중개거래,202212
255453,강원도 양양군 양양읍 거마천로 300,25.45,1998,1,38.0900316,128.5904735,31,설악실크벨리,3350,1,8,중개거래,202212
255454,강원도 양양군 양양읍 거마천로 300,25.45,1998,4,38.0900316,128.5904735,31,설악실크벨리,3400,1,8,중개거래,202212
255455,강원도 양양군 양양읍 내곡길 18,84.6,2007,15,38.0761428,128.6107869,61,하이펠리스,18000,0,12,중개거래,202212
255456,강원도 양양군 양양읍 남대천로 99-14,59.449,2002,7,38.0628059,128.6164195,449,명지푸르미,10500,1,9,직거래,202212
255457,강원도 양양군 양양읍 남대천로 99-14,31.5408,2002,10,38.0628059,128.6164195,449,명지푸르미,6250,1,13,중개거래,202212
255458,강원도 양양군 양양읍 남대천로 99-14,31.5408,2002,10,38.0628059,128.6164195,449,명지푸르미,6250,1,15,중개거래,202212
255459,강원도 양양군 양양읍 청곡길 12,41.57,1995,5,38.0927587,128.6275471,17,유화,8900,0,13,중개거래,202212
255460,강원도 양양군 현남면 동해대로 611-7,38.88,1998,6,37.9588206,128.7655228,141,대목바다마을,12500,0,5,중개거래,202212
255461,강원도 양양군 현북면 동해대로 1269-17,30.2226,2003,12,38.0055243,128.7277823,145,TM힐,11000,0,2,직거래,202212
255462,강원도 양양군 현북면 동해대로 1611-7,48.3066,2001,12,38.0284869,128.7077002,176,심미,18000,1,9,중개거래,202212
255463,강원도 영월군 영월읍 청령포로 213,39.9,1997,5,37.1825498,128.4408899,482,신아,3700,1,10,직거래,202212
255464,강원도 영월군 영월읍 청령포로 213,27.72,1997,4,37.1825498,128.4408899,482,신아,2470,1,16,직거래,202212
255465,강원도 영월군 영월읍 단종로 94,60,1990,4,37.1906175,128.4638131,1049,동산,5000,96,21,중개거래,202212
255466,강원도 영월군 영월읍 단종로 88,48.81,1990,6,37.1904986,128.4642629,1049,삼호,2900,16,12,직거래,202212
255467,강원도 영월군 영월읍 단종로 88,48.81,1990,1,37.1904986,128.4642629,1049,삼호,3700,16,29,직거래,202212
255468,강원도 영월군 영월읍 봉래산로 114,84.3681,2021,11,37.1930105,128.4739314,1137,영월코아루에듀타운,25000,0,25,중개거래,202212
255469,강원도 영월군 영월읍 제방안길 64,84.99,2013,10,37.1796252,128.4680366,53,레스트힐,24500,0,15,직거래,202212
255470,강원도 영월군 영월읍 하송로 103-4,39.99,1992,3,37.1787458,128.4601818,389,주공2,5400,0,4,중개거래,202212
255471,강원도 영월군 영월읍 하송로 103-4,46.98,1992,4,37.1787458,128.4601818,389,주공2,5500,0,7,중개거래,202212
255472,강원도 영월군 영월읍 하송로 103-4,39.99,1992,4,37.1787458,128.4601818,389,주공2,4800,0,12,중개거래,202212
255473,강원도 영월군 영월읍 하송로 123-4,49.96,1998,6,37.1776094,128.458114,403,주공3,7700,0,29,중개거래,202212
