No,address,단지코드,법정동코드,건물명
4682,경기도 이천시 안흥동 ,A10025804,4150010700,이천롯데캐슬골드스카이
4683,경기도 이천시 안흥동 ,A10024239,4150010700,이천코아루휴티스1단지
4684,경기도 이천시 안흥동 ,A10023654,4150010700,이천코아루휴티스2단지아파트
4685,경기도 이천시 안흥동 ,A46705001,4150010700,일성아파트
4686,경기도 이천시 안흥동 ,A46771202,4150010700,주공
4687,경기도 이천시 장호원읍 노탑리,A46790203,4150025033,장호원기산
4688,경기도 이천시 장호원읍 진암리,A46790501,4150025023,동양
4689,경기도 이천시 장호원읍 진암리,A46790502,4150025023,삼진동산
4690,경기도 이천시 장호원읍 진암리,A46790404,4150025023,송전더존빌
4691,경기도 이천시 장호원읍 진암리,A46790101,4150025023,장호원코아루
4692,경기도 이천시 장호원읍 진암리,A46790505,4150025023,현대
4693,경기도 이천시 중리동 ,A46771401,4150010300,라온팰리스
4694,경기도 이천시 증일동 ,A46775501,4150010400,이천증일동현대홈타운
4695,경기도 이천시 증포동 ,A46780301,4150010900,대림휴먼빌
4696,경기도 이천시 증포동 ,A46771803,4150010900,대우1차
4697,경기도 이천시 증포동 ,A46771906,4150010900,대우2차
4698,경기도 이천시 증포동 ,A46780202,4150010900,대우3차
4699,경기도 이천시 증포동 ,A46772004,4150010900,대원그린
4700,경기도 이천시 증포동 ,A46772105,4150010900,대호3차
4701,경기도 이천시 증포동 ,A46772307,4150010900,선경1차2차
4702,경기도 이천시 증포동 ,A10027400,4150010900,설봉 kcc스위첸 아파트
4703,경기도 이천시 증포동 ,A46771811,4150010900,설봉2차푸르지오
4704,경기도 이천시 증포동 ,A46772508,4150010900,신한1차
4705,경기도 이천시 증포동 ,A10027156,4150010900,이천센트럴푸르지오
4706,경기도 이천시 증포동 ,A10025379,4150010900,이천증포 대원칸타빌아파트
4707,경기도 이천시 증포동 ,A10026830,4150010900,이천증포 한양수자인 5단지
4708,경기도 이천시 증포동 ,A10026833,4150010900,이천증포한양수자인3단지
4709,경기도 이천시 증포동 ,A46771809,4150010900,증포한솔1차아파트
4710,경기도 이천시 증포동 ,A10024842,4150010900,한솔솔파크2차
4711,경기도 이천시 증포동 ,A46771810,4150010900,한솔솔파크3차
4712,경기도 이천시 창전동 ,A46780702,4150010100,대호2차
4713,경기도 이천시 창전동 ,A46772601,4150010100,산호2차
4714,경기도 이천시 창전동 ,A10023946,4150010100,창전현대아파트(1차~ 2차~ 직장조합)
4715,경기도 이천시 호법면 유산리,A46782101,4150033021,이천유산양우내안애
4716,경기도 파주시 검산동 ,A41305002,4148010500,성원포레스타운
4717,경기도 파주시 검산동 ,A41305001,4148010500,유승한내들
4718,경기도 파주시 광탄면 신산리,A41385401,4148035027,동신라메르
4719,경기도 파주시 금릉동 ,A41303001,4148012300,동양부로미
4720,경기도 파주시 금릉동 ,A41303003,4148012300,장안흰돌
4721,경기도 파주시 금촌동 ,A41370507,4148010100,건일장미5차
4722,경기도 파주시 금촌동 ,A41301018,4148010100,경신아파트
4723,경기도 파주시 금촌동 ,A41301020,4148010100,그린
4724,경기도 파주시 금촌동 ,A41370505,4148010100,금촌1단지주공
4725,경기도 파주시 금촌동 ,A41301004,4148010100,금촌대영장미1차
4726,경기도 파주시 금촌동 ,A41380305,4148010100,금촌동문1차
4727,경기도 파주시 금촌동 ,A41301010,4148010100,금촌동현
4728,경기도 파주시 금촌동 ,A41301007,4148010100,금촌두보1차2차
4729,경기도 파주시 금촌동 ,A41301005,4148010100,금촌두보3차
4730,경기도 파주시 금촌동 ,A41382603,4148010100,금촌쇠재마을5단지
4731,경기도 파주시 금촌동 ,A10023960,4148010100,금촌에이스큐브
4732,경기도 파주시 금촌동 ,A41370508,4148010100,금촌후곡마을4단지
4733,경기도 파주시 금촌동 ,A41301013,4148010100,금촌후곡마을6단지
4734,경기도 파주시 금촌동 ,A41301011,4148010100,대방노블랜드2차
4735,경기도 파주시 금촌동 ,A41301019,4148010100,대영장미2차
4736,경기도 파주시 금촌동 ,A41301008,4148010100,대영장미3차
4737,경기도 파주시 금촌동 ,A41301006,4148010100,대영장미6차
4738,경기도 파주시 금촌동 ,A41301017,4148010100,새꽃마을주공1단지
4739,경기도 파주시 금촌동 ,A41382602,4148010100,새꽃마을주공3단지
4740,경기도 파주시 금촌동 ,A41370504,4148010100,서원마을7단지
4741,경기도 파주시 금촌동 ,A41301002,4148010100,장안미래아파트
4742,경기도 파주시 금촌동 ,A41370506,4148010100,중앙하이츠
4743,경기도 파주시 금촌동 ,A10023949,4148010100,천년가골든뷰
4744,경기도 파주시 금촌동 ,A41301012,4148010100,풍림아이원
4745,경기도 파주시 금촌동 ,A41301001,4148010100,한일유앤아이(1014-0)
4746,경기도 파주시 금촌동 ,A10023678,4148010100,현대타워입주자대표회의
4747,경기도 파주시 다율동 ,A41383212,4148010900,교하8단지동문굿모닝힐
4748,경기도 파주시 다율동 ,A41383216,4148010900,대원효성
4749,경기도 파주시 다율동 ,A10023638,4148010900,운정 푸르지오 파르세나
4750,경기도 파주시 다율동 ,A10024006,4148010900,운정신도시파크푸르지오
4751,경기도 파주시 다율동 ,A10024629,4148010900,파주 운정휴아림아파트
4752,경기도 파주시 다율동 ,A10024192,4148010900,파주운정 우미린 더퍼스트
4753,경기도 파주시 당하동 ,A10023985,4148011400,파주운정별하람마을 4단지
4754,경기도 파주시 동패동 ,A10023696,4148011300,GTX운정역 금강펜테리움 센트럴파크
4755,경기도 파주시 동패동 ,A41383308,4148011300,교하15단지상록데시앙
4756,경기도 파주시 동패동 ,A41383305,4148011300,교하6단지동문굿모닝힐아파트
4757,경기도 파주시 동패동 ,A41378703,4148011300,교하진흥효자
4758,경기도 파주시 동패동 ,A10023686,4148011300,리베르니아 초롱꽃11단지
4759,경기도 파주시 동패동 ,A41383301,4148011300,신동아파밀리에
4760,경기도 파주시 동패동 ,A41383138,4148011300,아모리움 에듀파크(한울마을6단지)
4761,경기도 파주시 동패동 ,A10023783,4148011300,운정 중흥s-클래스
4762,경기도 파주시 동패동 ,A10024716,4148011300,운정신도시아이파크
4763,경기도 파주시 동패동 ,A41383125,4148011300,운정한울마을4단지
4764,경기도 파주시 동패동 ,A41383304,4148011300,월드메르디앙센트럴파크7단지
4765,경기도 파주시 동패동 ,A10024229,4148011300,이편한세상 운정어반프라임
4766,경기도 파주시 동패동 ,A41383311,4148011300,책향기마을10단지동문굿모닝힐
4767,경기도 파주시 동패동 ,A41383307,4148011300,책향기마을14단지우남퍼스트빌
4768,경기도 파주시 동패동 ,A10023682,4148011300,초롱꽃마을 3단지
4769,경기도 파주시 동패동 ,A10024362,4148011300,초롱꽃마을10단지
4770,경기도 파주시 동패동 ,A10024079,4148011300,초롱꽃마을7단지 파밀리에아파트
4771,경기도 파주시 동패동 ,A41383309,4148011300,파주상록경남아너스빌13단지
4772,경기도 파주시 동패동 ,A10024103,4148011300,파주운정1차대방디에트르더퍼스트아파트
4773,경기도 파주시 동패동 ,A41383133,4148011300,파주운정한울마을5단지
4774,경기도 파주시 동패동 ,A41383317,4148011300,한울마을2단지운정벽산블루밍아파트
4775,경기도 파주시 동패동 ,A41383139,4148011300,한울마을3단지운정더클래스
4776,경기도 파주시 동패동 ,A41383129,4148011300,한울마을7단지삼부르네상스
4777,경기도 파주시 목동동 ,A41383130,4148011700,벽산우남연리지
4778,경기도 파주시 목동동 ,A41383306,4148011700,산내마을11단지 현대아이파크
4779,경기도 파주시 목동동 ,A10026683,4148011700,산내마을1단지 행복주택
4780,경기도 파주시 목동동 ,A10026541,4148011700,산내마을2단지 센트럴리움
4781,경기도 파주시 목동동 ,A41311002,4148011700,산내마을3단지
4782,경기도 파주시 목동동 ,A41383213,4148011700,산내마을8단지월드메르디앙
4783,경기도 파주시 목동동 ,A10026149,4148011700,산내마을9단지 힐스테이트운정 아파트
4784,경기도 파주시 목동동 ,A10026136,4148011700,운정신도시 센트럴푸르지오
4785,경기도 파주시 목동동 ,A41383146,4148011700,운정한라비발디플러스
4786,경기도 파주시 목동동 ,A10025022,4148011700,파주 운정화성파크드림 시그니처
4787,경기도 파주시 목동동 ,A41383319,4148011700,해솔마을 2단지 월드메르디앙 아파트
4788,경기도 파주시 목동동 ,A41383127,4148011700,해솔마을11단지
4789,경기도 파주시 목동동 ,A41383136,4148011700,해솔마을1단지두산위브
4790,경기도 파주시 목동동 ,A41383318,4148011700,해솔마을3단지 운정현대
4791,경기도 파주시 목동동 ,A41383128,4148011700,해솔마을5단지 삼부르네상스
4792,경기도 파주시 목동동 ,A41311001,4148011700,해솔마을6단지
4793,경기도 파주시 문발동 ,A41383122,4148011500,노을빛마을1단지
4794,경기도 파주시 문발동 ,A41383123,4148011500,노을빛마을2단지
4795,경기도 파주시 문발동 ,A41383202,4148011500,숲속길마을3단지
4796,경기도 파주시 문산읍 당동리,A41390214,4148025022,문산당동1단지
4797,경기도 파주시 문산읍 당동리,A41390108,4148025022,문산당동3휴먼시아
4798,경기도 파주시 문산읍 당동리,A41390114,4148025022,문산당동4단지임대
4799,경기도 파주시 문산읍 당동리,A41390207,4148025022,문산당동주공2단지
4800,경기도 파주시 문산읍 당동리,A41390201,4148025022,문산세성
4801,경기도 파주시 문산읍 당동리,A10027566,4148025022,세아아파트
4802,경기도 파주시 문산읍 당동리,A41390113,4148025022,자연앤꿈에그린5단지
4803,경기도 파주시 문산읍 당동리,A41390112,4148025022,자연앤꿈에그린6단지
4804,경기도 파주시 문산읍 당동리,A10027879,4148025022,파주한양수자인리버팰리스
4805,경기도 파주시 문산읍 당동리,A41390106,4148025022,파주힐스테이트1차
4806,경기도 파주시 문산읍 당동리,A41390107,4148025022,파주힐스테이트2차
4807,경기도 파주시 문산읍 문산리,A41390115,4148025021,문산율곡
4808,경기도 파주시 문산읍 문산리,A41390105,4148025021,문산주공
4809,경기도 파주시 문산읍 문산리,A41390402,4148025021,문산한진1차
4810,경기도 파주시 문산읍 문산리,A41390404,4148025021,문산호수아파트
4811,경기도 파주시 문산읍 문산리,A41390104,4148025021,문산휴먼빌
4812,경기도 파주시 문산읍 문산리,A41390409,4148025021,신원아침도시
4813,경기도 파주시 문산읍 문산리,A41390102,4148025021,장안8차아파트
4814,경기도 파주시 문산읍 선유리,A41390615,4148025023,문산선유2단지
4815,경기도 파주시 문산읍 선유리,A41390109,4148025023,문산선유3단지
4816,경기도 파주시 문산읍 선유리,A41390111,4148025023,문산선유4단지
4817,경기도 파주시 문산읍 선유리,A41390110,4148025023,문산선유5단지
4818,경기도 파주시 문산읍 선유리,A41390203,4148025023,문산선유주공
4819,경기도 파주시 문산읍 선유리,A41390208,4148025023,선유두산위브
4820,경기도 파주시 문산읍 선유리,A41390205,4148025023,양우내안애
4821,경기도 파주시 문산읍 선유리,A41390101,4148025023,진흥소슬마을
4822,경기도 파주시 문산읍 선유리,A10024970,4148025023,파주문산역1차동문굿모닝힐아파트
4823,경기도 파주시 법원읍 가야리,A41387101,4148025623,율곡2차
4824,경기도 파주시 법원읍 법원리,A41387602,4148025622,법원율곡3차
4825,경기도 파주시 법원읍 법원리,A10025155,4148025622,파주법원LH1단지
4826,경기도 파주시 신촌동 ,A10026614,4148012000,파주출판문화LH1단지
4827,경기도 파주시 아동동 ,A41380407,4148010200,금촌신안실크밸리1차
4828,경기도 파주시 아동동 ,A41380303,4148010200,금촌장안1차초원
4829,경기도 파주시 아동동 ,A41380301,4148010200,금촌장안2차초원
4830,경기도 파주시 아동동 ,A41380304,4148010200,금촌장안5차미우
4831,경기도 파주시 아동동 ,A41380306,4148010200,금촌파라다이스
4832,경기도 파주시 아동동 ,A41371501,4148010200,신안실크밸리2차
4833,경기도 파주시 아동동 ,A41380309,4148010200,팜스프링
4834,경기도 파주시 야당동 ,A10026308,4148010800,롯데캐슬 파크타운 Ⅱ
4835,경기도 파주시 야당동 ,A41383124,4148010800,운정한라비발디센트럴파크
4836,경기도 파주시 야당동 ,A41383144,4148010800,캐슬앤칸타빌
4837,경기도 파주시 야당동 ,A10026676,4148010800,한빛9단지 롯데캐슬파크타운
4838,경기도 파주시 야당동 ,A41383121,4148010800,한빛마을2단지휴먼빌
4839,경기도 파주시 야당동 ,A41383514,4148010800,한빛마을3단지자유로아이파크
4840,경기도 파주시 야당동 ,A41383141,4148010800,한빛마을6단지
4841,경기도 파주시 야당동 ,A41383142,4148010800,한빛마을7단지
4842,경기도 파주시 야당동 ,A41383140,4148010800,한빛마을8단지운정아모리움
4843,경기도 파주시 야동동 ,A41370101,4148010400,파주대방노블랜드아파트(1차)
4844,경기도 파주시 와동동 ,A41383134,4148012200,가람마을10단지동양엔파트월드메르디앙
4845,경기도 파주시 와동동 ,A41383132,4148012200,가람마을11단지동문굿모닝힐
4846,경기도 파주시 와동동 ,A41383131,4148012200,가람마을1단지 벽산한라
4847,경기도 파주시 와동동 ,A41383310,4148012200,가람마을3단지동문아파트
4848,경기도 파주시 와동동 ,A41383143,4148012200,가람마을4단지한양수자인
4849,경기도 파주시 와동동 ,A41383145,4148012200,가람마을7단지한라비발디
4850,경기도 파주시 와동동 ,A41383315,4148012200,가람마을8단지동문굿모닝힐
4851,경기도 파주시 와동동 ,A41383135,4148012200,가람마을9단지남양휴튼
4852,경기도 파주시 와동동 ,A10024401,4148012200,서희스타힐스NHF 아파트
4853,경기도 파주시 와동동 ,A41319001,4148012200,엘크루 가람마을5단지
4854,경기도 파주시 와동동 ,A10023705,4148012200,운정아이파크더테라스아파트
4855,경기도 파주시 와동동 ,A10024776,4148012200,파주운정 가람마을14단지
4856,경기도 파주시 와동동 ,A41383126,4148012200,파주운정2가람마을휴먼시아
4857,경기도 파주시 와동동 ,A41383137,4148012200,파주운정가람마을6단지
4858,경기도 파주시 와동동 ,A41319002,4148012200,해솔마을 7단지 롯데캐슬
4859,경기도 파주시 조리읍 대원리,A41373807,4148026227,그린시티동문
4860,경기도 파주시 조리읍 대원리,A41382206,4148026227,봉일천한라비발디
4861,경기도 파주시 조리읍 봉일천리,A41382303,4148026221,봉일천성원
4862,경기도 파주시 조리읍 봉일천리,A41382302,4148026221,봉일천성호1차
4863,경기도 파주시 조리읍 봉일천리,A41382304,4148026221,봉일천성호2차파크힐
4864,경기도 파주시 조리읍 봉일천리,A41382305,4148026221,송촌토파즈
4865,경기도 파주시 조리읍 봉일천리,A41382301,4148026221,태형내산마을
4866,경기도 파주시 조리읍 봉일천리,A10027374,4148026221,태형미림아파트
4867,경기도 파주시 조리읍 봉일천리,A41382101,4148026221,파주푸르지오
4868,경기도 파주시 조리읍 봉일천리,A10026462,4148026221,파주효성해링턴플레이스
4869,경기도 파주시 탄현면 법흥리,A41384102,4148032022,유승앙브와즈1단지
4870,경기도 파주시 탄현면 법흥리,A10024351,4148032022,효자그린빌
4871,경기도 파주시 파주읍 연풍리,A10023651,4148025327,연풍양우아파트
4872,경기도 파주시 파주읍 연풍리,A41386101,4148025327,파주동광모닝스카이
4873,경기도 파주시 파주읍 파주리,A41386102,4148025326,파주휴먼시아
4874,경기도 평택시 가재동 ,A45973701,4122010700,가재우림필유
4875,경기도 평택시 고덕동 ,A10025151,4122012800,고덕국제신도시 제일풍경채아파트
4876,경기도 평택시 고덕동 ,A10023765,4122012800,고덕대광로제비앙디아트아파트
4877,경기도 평택시 고덕동 ,A10024900,4122012800,고덕신안인스빌시그니처아파트
4878,경기도 평택시 고덕동 ,A10025431,4122012800,고덕파라곤
4879,경기도 평택시 고덕동 ,A10024193,4122012800,고덕파라곤에듀포레
4880,경기도 평택시 고덕동 ,A10024097,4122012800,고덕호반써밋1차
4881,경기도 평택시 고덕동 ,A10024576,4122012800,평택 고덕어울림스퀘어
4882,경기도 평택시 고덕동 ,A10024403,4122012800,평택고덕 LH35단지
4883,경기도 평택시 고덕동 ,A10025052,4122012800,평택고덕LH17단지아파트
4884,경기도 평택시 고덕동 ,A10023729,4122012800,평택고덕LH2단지아파트
4885,경기도 평택시 고덕동 ,A10023663,4122012800,평택고덕경기행복주택
4886,경기도 평택시 고덕동 ,A10023950,4122012800,평택고덕리슈빌레이크파크아파트
4887,경기도 평택시 고덕동 ,A10024209,4122012800,평택고덕센트레빌NHF3단지
4888,경기도 평택시 고덕동 ,A10025274,4122012800,평택고덕신동아파밀리에
4889,경기도 평택시 고덕동 ,A10023723,4122012800,호반써밋 고덕국제신도시 에듀파크
4890,경기도 평택시 고덕면 궁리,A45174102,4122033026,고덕태평아파트
4891,경기도 평택시 고덕면 궁리,A10024400,4122033026,고덕하늘채시그니처아파트
4892,경기도 평택시 고덕면 궁리,A45184101,4122033026,영화블렌하임
4893,경기도 평택시 고덕면 여염리,A10025363,4122033029,고덕신도시 자연앤자이아파트
4894,경기도 평택시 군문동 ,A45070601,4122011500,군문주공1단지
4895,경기도 평택시 군문동 ,A45070602,4122011500,군문주공2단지
4896,경기도 평택시 독곡동 ,A45970906,4122011100,라이프
4897,경기도 평택시 독곡동 ,A45970701,4122011100,송탄 대림
4898,경기도 평택시 독곡동 ,A45970803,4122011100,송탄동부아파트
4899,경기도 평택시 독곡동 ,A45971004,4122011100,송탄삼익2차아파트
4900,경기도 평택시 독곡동 ,A45971505,4122011100,송탄한일
4901,경기도 평택시 독곡동 ,A45971402,4122011100,아주2차
4902,경기도 평택시 동삭동 ,A10024656,4122011900,더샵 지제역 센트럴파크 2BL
4903,경기도 평택시 동삭동 ,A10024611,4122011900,더샵지제역센트럴파크1BL아파트
4904,경기도 평택시 동삭동 ,A45071602,4122011900,동삭현대
4905,경기도 평택시 동삭동 ,A45071703,4122011900,삼익사이버
4906,경기도 평택시 동삭동 ,A45071603,4122011900,서재자이
4907,경기도 평택시 동삭동 ,A10025266,4122011900,지제더샵센트럴파크
4908,경기도 평택시 동삭동 ,A10026050,4122011900,평택센트럴자이 4단지
4909,경기도 평택시 동삭동 ,A10026576,4122011900,평택센트럴자이1단지
4910,경기도 평택시 동삭동 ,A10026568,4122011900,평택센트럴자이2단지
4911,경기도 평택시 동삭동 ,A10025760,4122011900,평택센트럴자이3단지
4912,경기도 평택시 동삭동 ,A10026059,4122011900,평택센트럴자이5단지
4913,경기도 평택시 동삭동 ,A45080301,4122011900,평택이안아파트
4914,경기도 평택시 동삭동 ,A10024484,4122011900,힐스테이트지제역아파트
4915,경기도 평택시 비전동 ,A45015004,4122011800,YM프라젠하우스
4916,경기도 평택시 비전동 ,A45072704,4122011800,동성한아름
4917,경기도 평택시 비전동 ,A45072802,4122011800,동성효성
4918,경기도 평택시 비전동 ,A45072303,4122011800,동아동백
4919,경기도 평택시 비전동 ,A45072407,4122011800,동아모란
4920,경기도 평택시 비전동 ,A45072511,4122011800,동아목련
4921,경기도 평택시 비전동 ,A10026970,4122011800,뜨레휴 이곡마을7단지
4922,경기도 평택시 비전동 ,A10025634,4122011800,명진비전파크아파트
4923,경기도 평택시 비전동 ,A45073015,4122011800,문화
4924,경기도 평택시 비전동 ,A45073109,4122011800,벽산늘푸른
4925,경기도 평택시 비전동 ,A45015003,4122011800,비전경남아너스빌
4926,경기도 평택시 비전동 ,A45015005,4122011800,비전롯데캐슬
4927,경기도 평택시 비전동 ,A45015010,4122011800,소사벌 리더스하임
4928,경기도 평택시 비전동 ,A45015009,4122011800,수신제가
4929,경기도 평택시 비전동 ,A45073401,4122011800,시대코아
4930,경기도 평택시 비전동 ,A45073517,4122011800,시대한우리
4931,경기도 평택시 비전동 ,A45072705,4122011800,신명나리
4932,경기도 평택시 비전동 ,A45074505,4122011800,신세계타운
4933,경기도 평택시 비전동 ,A10028126,4122011800,엘에이치이곡마을3단지
4934,경기도 평택시 비전동 ,A45072914,4122011800,엘지덕동
4935,경기도 평택시 비전동 ,A10027597,4122011800,우미 린 센트럴파크아파트
4936,경기도 평택시 비전동 ,A45072201,4122011800,은행
4937,경기도 평택시 비전동 ,A45073716,4122011800,태산그린
4938,경기도 평택시 비전동 ,A45073808,4122011800,태산신그린
4939,경기도 평택시 비전동 ,A45015008,4122011800,평택센트럴해링턴플레이스
4940,경기도 평택시 비전동 ,A10027658,4122011800,평택소사 배꽃마을 4단지
4941,경기도 평택시 비전동 ,A10027479,4122011800,평택소사벌 이곡마을6단지
4942,경기도 평택시 비전동 ,A10025695,4122011800,평택소사벌푸르지오
4943,경기도 평택시 비전동 ,A45015006,4122011800,평택소사벌휴먼시아1단지
4944,경기도 평택시 비전동 ,A45015007,4122011800,평택소사벌휴먼시아2단지
4945,경기도 평택시 비전동 ,A45073313,4122011800,한빛
4946,경기도 평택시 비전동 ,A45072102,4122011800,한성
4947,경기도 평택시 비전동 ,A45076412,4122011800,현대비전
4948,경기도 평택시 비전동 ,A45076518,4122011800,현대이화
4949,경기도 평택시 서정동 ,A10025078,4122010100,대옥7차아파트
4950,경기도 평택시 서정동 ,A45971805,4122010100,동산
4951,경기도 평택시 서정동 ,A45972007,4122010100,서정금호타운아파트
4952,경기도 평택시 서정동 ,A10027217,4122010100,서정메트로하임
4953,경기도 평택시 서정동 ,A10027216,4122010100,서정벨루스하임
4954,경기도 평택시 서정동 ,A10027288,4122010100,서정스마트빌듀오3차
4955,경기도 평택시 서정동 ,A10026341,4122010100,서정아트타워
4956,경기도 평택시 서정동 ,A10026167,4122010100,서정역꿈의도시두드림주상복합
4957,경기도 평택시 서정동 ,A45972301,4122010100,서정주공3단지
4958,경기도 평택시 서정동 ,A10026699,4122010100,서정트인자리애1차
4959,경기도 평택시 서정동 ,A10026698,4122010100,서정트인자리애2차
4960,경기도 평택시 서정동 ,A45971902,4122010100,세경아파트
4961,경기도 평택시 서정동 ,A10026298,4122010100,타운하우스 로사리움
4962,경기도 평택시 서정동 ,A10025872,4122010100,평택대양아리스타
4963,경기도 평택시 서정동 ,A45972204,4122010100,평택더샵아파트
4964,경기도 평택시 서정동 ,A45972008,4122010100,평택롯데캐슬
4965,경기도 평택시 서정동 ,A10024202,4122010100,평택르플로랑아파트
4966,경기도 평택시 서정동 ,A10026243,4122010100,휴먼파크리움
4967,경기도 평택시 세교동 ,A45073901,4122012000,개나리
4968,경기도 평택시 세교동 ,A45074104,4122012000,꿈그린우성
4969,경기도 평택시 세교동 ,A45074603,4122012000,보성청실
4970,경기도 평택시 세교동 ,A45074405,4122012000,부영2차
4971,경기도 평택시 세교동 ,A45074007,4122012000,부영원앙아파트
4972,경기도 평택시 세교동 ,A45081806,4122012000,태영청솔
4973,경기도 평택시 세교동 ,A45074302,4122012000,현대향촌
4974,경기도 평택시 세교동 ,A10025806,4122012000,힐스테이트 평택3차
4975,경기도 평택시 세교동 ,A10026511,4122012000,힐스테이트 평택아파트
4976,경기도 평택시 세교동 ,A10026324,4122012000,힐스테이트평택2차
4977,경기도 평택시 소사동 ,A45008001,4122012300,평택소사에스케이뷰
4978,경기도 평택시 소사동 ,A10025439,4122012300,평택효성해링턴플레이스1단지
4979,경기도 평택시 소사동 ,A10025440,4122012300,평택효성해링턴플레이스2단지
4980,경기도 평택시 신장동 ,A10025351,4122011200,송탄역 대양아리스타2
4981,경기도 평택시 신장동 ,A10025165,4122011200,송탄역 서희스타힐스아파트
4982,경기도 평택시 신장동 ,A10026756,4122011200,평택(송탄역)클래시아
4983,경기도 평택시 안중읍 금곡리,A45176115,4122025323,안중우림아파트
4984,경기도 평택시 안중읍 송담리,A10026286,4122025329,송담지엔하임1차아파트
4985,경기도 평택시 안중읍 송담리,A45188103,4122025329,안중신창
4986,경기도 평택시 안중읍 송담리,A10026213,4122025329,평택송담 지엔하임2차 아파트
4987,경기도 평택시 안중읍 송담리,A10027298,4122025329,힐스테이트송담아파트
4988,경기도 평택시 안중읍 현화리,A45176316,4122025330,늘푸른
4989,경기도 평택시 안중읍 현화리,A45176604,4122025330,동신1차행복마을
4990,경기도 평택시 안중읍 현화리,A45188508,4122025330,동신아름마을
4991,경기도 평택시 안중읍 현화리,A45188511,4122025330,미소마을서광프리메라
4992,경기도 평택시 안중읍 현화리,A45176607,4122025330,사랑마을동신2차
4993,경기도 평택시 안중읍 현화리,A45178014,4122025330,안중1단지주공
4994,경기도 평택시 안중읍 현화리,A45188501,4122025330,안중동환
4995,경기도 평택시 안중읍 현화리,A45176505,4122025330,안중현대3차
4996,경기도 평택시 안중읍 현화리,A45188104,4122025330,우림필유골드154
4997,경기도 평택시 안중읍 현화리,A45178113,4122025330,이화마을건영캐스빌
4998,경기도 평택시 안중읍 현화리,A45188517,4122025330,평택안중2
4999,경기도 평택시 안중읍 현화리,A45176510,4122025330,현대홈타운1차
5000,경기도 평택시 안중읍 현화리,A45176806,4122025330,현화성원아파트
5001,경기도 평택시 안중읍 현화리,A45176502,4122025330,현화현대홈타운2차
5002,경기도 평택시 안중읍 현화리,A45178112,4122025330,화현마을우림필유
5003,경기도 평택시 용이동 ,A10023636,4122012400,e편한세상 비전 센터포레 아파트
5004,경기도 평택시 용이동 ,A10026629,4122012400,e편한세상 평택용이1단지
5005,경기도 평택시 용이동 ,A10028072,4122012400,e편한세상평택
5006,경기도 평택시 용이동 ,A10026609,4122012400,e편한세상평택용이2단지
5007,경기도 평택시 용이동 ,A10025692,4122012400,비전레이크푸르지오
5008,경기도 평택시 용이동 ,A10026446,4122012400,비전아이파크평택
5009,경기도 평택시 용이동 ,A10025544,4122012400,비전지웰테라스
5010,경기도 평택시 용이동 ,A45070101,4122012400,용이2차푸르지오
5011,경기도 평택시 용이동 ,A45070102,4122012400,용이반도유보라
5012,경기도 평택시 용이동 ,A10026247,4122012400,평택비전 센트럴푸르지오아파트
5013,경기도 평택시 용이동 ,A10026044,4122012400,평택비전에듀포레푸르지오
5014,경기도 평택시 용이동 ,A10025543,4122012400,평택비전지웰푸르지오
5015,경기도 평택시 용이동 ,A10027232,4122012400,평택비전푸르지오
5016,경기도 평택시 용이동 ,A10027738,4122012400,평택용이금호어울림1단지 아파트
5017,경기도 평택시 용이동 ,A10027750,4122012400,평택용이금호어울림2단지
5018,경기도 평택시 용이동 ,A45013001,4122012400,푸르지오1차
5019,경기도 평택시 이충동 ,A45973210,4122010900,미주3차
5020,경기도 평택시 이충동 ,A45973312,4122010900,반지마을주공1단지
5021,경기도 평택시 이충동 ,A45973413,4122010900,반지마을주공3단지
5022,경기도 평택시 이충동 ,A10025918,4122010900,서정 라페온빌 3차
5023,경기도 평택시 이충동 ,A10027530,4122010900,서정스마트빌듀오 2차
5024,경기도 평택시 이충동 ,A10027644,4122010900,서정스마트빌듀오1차
5025,경기도 평택시 이충동 ,A10025812,4122010900,서정아트타워2차
5026,경기도 평택시 이충동 ,A45903003,4122010900,우미이노스빌5차
5027,경기도 평택시 이충동 ,A45973108,4122010900,이충LIG아파트
5028,경기도 평택시 이충동 ,A45974404,4122010900,이충부영1차
5029,경기도 평택시 이충동 ,A45974407,4122010900,이충부영2차
5030,경기도 평택시 이충동 ,A45974409,4122010900,이충부영3단지
5031,경기도 평택시 이충동 ,A45903002,4122010900,이충이편한세상
5032,경기도 평택시 이충동 ,A45974506,4122010900,이충주공4단지아파트
5033,경기도 평택시 이충동 ,A45974614,4122010900,이충현대
5034,경기도 평택시 이충동 ,A45903011,4122010900,정암마을뜨란채
5035,경기도 평택시 이충동 ,A10024225,4122010900,평택 코아루 더 블루시티 (도시형생활주택)아파트
5036,경기도 평택시 이충동 ,A45974505,4122010900,휴먼시아추담마을
5037,경기도 평택시 장당동 ,A45970304,4122010200,우미이노스빌2차
5038,경기도 평택시 장당동 ,A45970302,4122010200,우미이노스빌3차
5039,경기도 평택시 장당동 ,A45970403,4122010200,장당동한국아델리움
5040,경기도 평택시 장당동 ,A45970305,4122010200,장당우미이노스빌1차
5041,경기도 평택시 장당동 ,A10026427,4122010200,제일풍경채장당센트럴아파트
5042,경기도 평택시 장당동 ,A10026550,4122010200,제일하이빌1단지아파트
5043,경기도 평택시 장당동 ,A10026567,4122010200,제일하이빌2단지
